,product_id,short_name,long_name,brand_name,product_molecule_code,product_atc_code,product_ephmra_code,dosage_1,product_dosage_unit_code_1,dosage_2,product_dosage_unit_code_2,dosage_3,product_dosage_unit_code_3,dose_1,product_dose_unit_code_1,dose_2,product_dose_unit_code_2,is_generic,is_dci,substitute_product_id,parent_product_id,dose,product_dose_unit_code,country_code,platform_code,data_source_code,job_id,created_date,updated_date,status_code
186362,193201,Invokana 100mg tablets (Napp Pharmaceuticals Ltd),Invokana 100mg tablets (Napp Pharmaceuticals Ltd),Invokana,INUK.3511,A10BK02,,100.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,360865.0,0.0,,UK,IN,D ,134448,2018-10-02,2021-06-10,V
186363,193202,Invokana 100mg tablets (Napp Pharmaceuticals Ltd),Invokana 100mg tablets (Napp Pharmaceuticals Ltd) 30 tablet3 x 10 tablets,Invokana,INUK.3511,A10BK02,,100.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,f,f,,193201.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
196385,203399,Empagliflozin 10mg tablets,Empagliflozin 10mg tablets,,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
196386,203400,Jardiance 10mg tablets (Boehringer Ingelheim Ltd),Jardiance 10mg tablets (Boehringer Ingelheim Ltd),Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,203399.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
196387,203401,Jardiance 10mg tablets (Boehringer Ingelheim Ltd),Jardiance 10mg tablets (Boehringer Ingelheim Ltd) 28 tablet4 x 7 tablets,Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,203400.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
196397,203410,Empagliflozin 25mg tablets,Empagliflozin 25mg tablets,,INUK.2989,A10BK03,,25.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
196398,203411,Jardiance 25mg tablets (Boehringer Ingelheim Ltd),Jardiance 25mg tablets (Boehringer Ingelheim Ltd),Jardiance,INUK.2989,A10BK03,,25.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,203410.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
196399,203412,Jardiance 25mg tablets (Boehringer Ingelheim Ltd),Jardiance 25mg tablets (Boehringer Ingelheim Ltd) 28 tablet4 x 7 tablets,Jardiance,INUK.2989,A10BK03,,25.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,203411.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
218360,229535,Forxiga 10mg tablets (Waymade Healthcare Plc),Forxiga 10mg tablets (Waymade Healthcare Plc),Forxiga,INUK.4080,A10BK01,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,360858.0,0.0,,UK,IN,D ,152170,2018-10-02,2021-10-10,V
218378,229536,Forxiga 10mg tablets (Waymade Healthcare Plc),Forxiga 10mg tablets (Waymade Healthcare Plc) 28 tablet,Forxiga,INUK.4080,A10BK01,,10.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,229535.0,0.0,,UK,IN,D ,152170,2018-10-02,2021-10-10,V
226517,233487,Forxiga 5mg tablets (Waymade Healthcare Plc),Forxiga 5mg tablets (Waymade Healthcare Plc),Forxiga,INUK.4080,A10BK01,,5.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,360857.0,0.0,,UK,IN,D ,152170,2018-10-02,2021-10-10,V
226518,233488,Forxiga 5mg tablets (Waymade Healthcare Plc),Forxiga 5mg tablets (Waymade Healthcare Plc) 28 tablet,Forxiga,INUK.4080,A10BK01,,5.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,233487.0,0.0,,UK,IN,D ,152170,2018-10-02,2021-10-10,V
228542,236818,Canagliflozin 300mg tablets (Colorama Pharmaceuticals Ltd),Canagliflozin 300mg tablets (Colorama Pharmaceuticals Ltd),,INUK.3511,A10BK02,,300.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,193197.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
228575,236819,Canagliflozin 300mg tablets (Colorama Pharmaceuticals Ltd),Canagliflozin 300mg tablets (Colorama Pharmaceuticals Ltd) 30 tablet,,INUK.3511,A10BK02,,300.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,t,f,,236818.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
229948,236816,Canagliflozin 100mg tablets (Colorama Pharmaceuticals Ltd),Canagliflozin 100mg tablets (Colorama Pharmaceuticals Ltd),,INUK.3511,A10BK02,,100.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,360865.0,0.0,,UK,IN,D ,134448,2018-10-02,2021-06-10,V
229949,236817,Canagliflozin 100mg tablets (Colorama Pharmaceuticals Ltd),Canagliflozin 100mg tablets (Colorama Pharmaceuticals Ltd) 30 tablet,,INUK.3511,A10BK02,,100.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,t,f,,236816.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
238107,245018,Canagliflozin 100mg tablets (J M McGill Ltd),Canagliflozin 100mg tablets (J M McGill Ltd),,INUK.3511,A10BK02,,100.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,360865.0,0.0,,UK,IN,D ,134448,2018-10-02,2021-06-10,V
238108,245019,Canagliflozin 100mg tablets (J M McGill Ltd),Canagliflozin 100mg tablets (J M McGill Ltd) 30 tablet,,INUK.3511,A10BK02,,100.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,t,f,,245018.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
239361,246314,Canagliflozin 100mg tablets (Niche Pharma Ltd),Canagliflozin 100mg tablets (Niche Pharma Ltd),,INUK.3511,A10BK02,,100.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,360865.0,0.0,,UK,IN,D ,134448,2018-10-02,2021-06-10,V
239362,246315,Canagliflozin 100mg tablets (Niche Pharma Ltd),Canagliflozin 100mg tablets (Niche Pharma Ltd) 30 tablet,,INUK.3511,A10BK02,,100.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,t,f,,246314.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
297856,306839,Canagliflozin 100mg tablets,Canagliflozin 100mg tablets,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,33381,2018-10-02,2018-10-02,V
297857,306840,Invokana 100mg tablets (Janssen-Cilag Ltd),Invokana 100mg tablets (Janssen-Cilag Ltd),,,,,0.0,,0.0,,0.0,,0.0,,0.0,,f,f,,,0.0,,UK,IN,D ,33381,2018-10-02,2018-10-02,V
297858,306841,Canagliflozin 300mg tablets,Canagliflozin 300mg tablets,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,33381,2018-10-02,2018-10-02,V
297859,306842,Invokana 300mg tablets (Janssen-Cilag Ltd),Invokana 300mg tablets (Janssen-Cilag Ltd),,,,,0.0,,0.0,,0.0,,0.0,,0.0,,f,f,,,0.0,,UK,IN,D ,33381,2018-10-02,2018-10-02,V
318368,327354,Dapagliflozin 10mg tablets,Dapagliflozin 10mg tablets,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,33394,2018-10-03,2018-10-03,V
318369,327355,Dapagliflozin 5mg tablets,Dapagliflozin 5mg tablets,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,33394,2018-10-03,2018-10-03,V
322853,333193,Ertugliflozin 15mg tablets,Ertugliflozin 15mg tablets,,INUK.3834,A10BK04,,15.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2019-02-15,2020-05-04,V
322872,333194,Steglatro 15mg tablets (Merck Sharp & Dohme (UK) Ltd),Steglatro 15mg tablets (Merck Sharp & Dohme (UK) Ltd),Steglatro,INUK.3834,A10BK04,,15.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,333193.0,0.0,,UK,IN,D ,118515,2019-02-15,2021-02-10,V
322911,333195,Ertugliflozin 5mg tablets,Ertugliflozin 5mg tablets,,INUK.3834,A10BK04,,5.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2019-02-15,2020-05-04,V
323006,333196,Steglatro 5mg tablets (Merck Sharp & Dohme (UK) Ltd),Steglatro 5mg tablets (Merck Sharp & Dohme (UK) Ltd),Steglatro,INUK.3834,A10BK04,,5.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,333195.0,0.0,,UK,IN,D ,118515,2019-02-15,2021-02-10,V
325819,334872,Steglatro 5mg tablets (Merck Sharp & Dohme (UK) Ltd),Steglatro 5mg tablets (Merck Sharp & Dohme (UK) Ltd) 28 tablet4 x 7 tablets,Steglatro,INUK.3834,A10BK04,,5.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,333196.0,0.0,,UK,IN,D ,118515,2019-03-07,2021-02-10,V
325820,334873,Steglatro 15mg tablets (Merck Sharp & Dohme (UK) Ltd),Steglatro 15mg tablets (Merck Sharp & Dohme (UK) Ltd) 28 tablet4 x 7 tablets,Steglatro,INUK.3834,A10BK04,,15.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,333194.0,0.0,,UK,IN,D ,118515,2019-03-07,2021-02-10,V
328018,337204,Jardiance 10mg tablets (Originalis B.V.),Jardiance 10mg tablets (Originalis B.V.),Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,203399.0,0.0,,UK,IN,D ,66431,2019-03-26,2020-05-04,V
328019,337205,Jardiance 10mg tablets (Originalis B.V.),Jardiance 10mg tablets (Originalis B.V.) 30 tablet,Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,f,f,,337204.0,0.0,,UK,IN,D ,66431,2019-03-26,2020-05-04,V
328020,337206,Jardiance 25mg tablets (Originalis B.V.),Jardiance 25mg tablets (Originalis B.V.),Jardiance,INUK.2989,A10BK03,,25.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,203410.0,0.0,,UK,IN,D ,66431,2019-03-26,2020-05-04,V
328021,337207,Jardiance 25mg tablets (Originalis B.V.),Jardiance 25mg tablets (Originalis B.V.) 30 tablet,Jardiance,INUK.2989,A10BK03,,25.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,f,f,,337206.0,0.0,,UK,IN,D ,66431,2019-03-26,2020-05-04,V
328653,337876,Forxiga 10mg tablets (Pharmaram Ltd),Forxiga 10mg tablets (Pharmaram Ltd),Forxiga,INUK.4080,A10BK01,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,360858.0,0.0,,UK,IN,D ,152170,2019-04-04,2021-10-10,V
328654,337877,Forxiga 10mg tablets (Pharmaram Ltd),Forxiga 10mg tablets (Pharmaram Ltd) 28 tablet,Forxiga,INUK.4080,A10BK01,,10.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,337876.0,0.0,,UK,IN,D ,152170,2019-04-04,2021-10-10,V
328655,337878,Forxiga 10mg tablets (Pharmaram Ltd),Forxiga 10mg tablets (Pharmaram Ltd) 30 tablet,Forxiga,INUK.4080,A10BK01,,10.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,f,f,,337876.0,0.0,,UK,IN,D ,152170,2019-04-04,2021-10-10,V
332631,341995,Forxiga 5mg tablets (CST Pharma Ltd),Forxiga 5mg tablets (CST Pharma Ltd),Forxiga,INUK.4080,A10BK01,,5.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,360857.0,0.0,,UK,IN,D ,152170,2019-08-16,2021-10-10,V
332632,341996,Forxiga 10mg tablets (CST Pharma Ltd),Forxiga 10mg tablets (CST Pharma Ltd),Forxiga,INUK.4080,A10BK01,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,360858.0,0.0,,UK,IN,D ,152170,2019-08-16,2021-10-10,V
332920,342292,Jardiance 10mg tablets (CST Pharma Ltd),Jardiance 10mg tablets (CST Pharma Ltd),Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,203399.0,0.0,,UK,IN,D ,66431,2019-08-16,2020-05-04,V
332921,342293,Jardiance 25mg tablets (CST Pharma Ltd),Jardiance 25mg tablets (CST Pharma Ltd),Jardiance,INUK.2989,A10BK03,,25.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,203410.0,0.0,,UK,IN,D ,66431,2019-08-16,2020-05-04,V
333171,342547,Invokana 100mg tablets (Mawdsley-Brooks & Company Ltd),Invokana 100mg tablets (Mawdsley-Brooks & Company Ltd),Invokana,INUK.3511,A10BK02,,100.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,360865.0,0.0,,UK,IN,D ,134448,2019-09-10,2021-06-10,V
333354,342729,Invokana 300mg tablets (Mawdsley-Brooks & Company Ltd),Invokana 300mg tablets (Mawdsley-Brooks & Company Ltd),Invokana,INUK.3511,A10BK02,,300.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,193197.0,0.0,,UK,IN,D ,66431,2019-09-10,2020-05-04,V
333366,342741,Jardiance 10mg tablets (Mawdsley-Brooks & Company Ltd),Jardiance 10mg tablets (Mawdsley-Brooks & Company Ltd),Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,203399.0,0.0,,UK,IN,D ,66431,2019-09-10,2020-05-04,V
333367,342742,Jardiance 25mg tablets (Mawdsley-Brooks & Company Ltd),Jardiance 25mg tablets (Mawdsley-Brooks & Company Ltd),Jardiance,INUK.2989,A10BK03,,25.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,203410.0,0.0,,UK,IN,D ,66431,2019-09-10,2020-05-04,V
333585,343053,Invokana 100mg tablets (Ethigen Ltd),Invokana 100mg tablets (Ethigen Ltd),Invokana,INUK.3511,A10BK02,,100.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,360865.0,0.0,,UK,IN,D ,134448,2019-10-10,2021-06-10,V
333674,343049,Jardiance 10mg tablets (Ethigen Ltd),Jardiance 10mg tablets (Ethigen Ltd),Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,203399.0,0.0,,UK,IN,D ,78895,2019-10-10,2020-07-10,V
333809,343206,Forxiga 10mg tablets (Ethigen Ltd),Forxiga 10mg tablets (Ethigen Ltd),Forxiga,INUK.4080,A10BK01,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,360858.0,0.0,,UK,IN,D ,152170,2019-10-10,2021-10-10,V
334788,344294,Forxiga 10mg tablets (CST Pharma Ltd),Forxiga 10mg tablets (CST Pharma Ltd) 28 tablet,Forxiga,INUK.4080,A10BK01,,10.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,341996.0,0.0,,UK,IN,D ,152170,2019-12-05,2021-10-10,V
334789,344295,Forxiga 10mg tablets (CST Pharma Ltd),Forxiga 10mg tablets (CST Pharma Ltd) 30 tablet,Forxiga,INUK.4080,A10BK01,,10.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,f,f,,341996.0,0.0,,UK,IN,D ,152170,2019-12-05,2021-10-10,V
334790,344296,Forxiga 5mg tablets (CST Pharma Ltd),Forxiga 5mg tablets (CST Pharma Ltd) 28 tablet,Forxiga,INUK.4080,A10BK01,,5.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,341995.0,0.0,,UK,IN,D ,152170,2019-12-05,2021-10-10,V
334804,344310,Jardiance 10mg tablets (CST Pharma Ltd),Jardiance 10mg tablets (CST Pharma Ltd) 28 tablet,Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,342292.0,0.0,,UK,IN,D ,66431,2019-12-05,2020-05-04,V
334805,344311,Jardiance 10mg tablets (CST Pharma Ltd),Jardiance 10mg tablets (CST Pharma Ltd) 30 tablet,Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,f,f,,342292.0,0.0,,UK,IN,D ,66431,2019-12-05,2020-05-04,V
334806,344312,Jardiance 25mg tablets (CST Pharma Ltd),Jardiance 25mg tablets (CST Pharma Ltd) 28 tablet,Jardiance,INUK.2989,A10BK03,,25.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,342293.0,0.0,,UK,IN,D ,66431,2019-12-05,2020-05-04,V
334807,344313,Jardiance 25mg tablets (CST Pharma Ltd),Jardiance 25mg tablets (CST Pharma Ltd) 30 tablet,Jardiance,INUK.2989,A10BK03,,25.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,f,f,,342293.0,0.0,,UK,IN,D ,66431,2019-12-05,2020-05-04,V
335106,344608,Invokana 100mg tablets (Mawdsley-Brooks & Company Ltd),Invokana 100mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet,Invokana,INUK.3511,A10BK02,,100.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,f,f,,342547.0,0.0,,UK,IN,D ,66431,2019-12-05,2020-05-04,V
335107,344609,Invokana 300mg tablets (Mawdsley-Brooks & Company Ltd),Invokana 300mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet,Invokana,INUK.3511,A10BK02,,300.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,f,f,,342729.0,0.0,,UK,IN,D ,66431,2019-12-05,2020-05-04,V
335156,344657,Jardiance 10mg tablets (Mawdsley-Brooks & Company Ltd),Jardiance 10mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet,Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,f,f,,342741.0,0.0,,UK,IN,D ,66431,2019-12-05,2020-05-04,V
335158,344659,Jardiance 25mg tablets (Mawdsley-Brooks & Company Ltd),Jardiance 25mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet,Jardiance,INUK.2989,A10BK03,,25.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,f,f,,342742.0,0.0,,UK,IN,D ,66431,2019-12-05,2020-05-04,V
335749,345252,Jardiance 10mg tablets (Ethigen Ltd),Jardiance 10mg tablets (Ethigen Ltd) 30 tablet,Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,f,f,,343049.0,0.0,,UK,IN,D ,78895,2019-12-05,2020-07-10,V
337783,347333,Forxiga 5mg tablets (Pharmaram Ltd),Forxiga 5mg tablets (Pharmaram Ltd),Forxiga,INUK.4080,A10BK01,,5.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,360857.0,0.0,,UK,IN,D ,152170,2020-02-12,2021-10-10,V
337784,347334,Forxiga 5mg tablets (Pharmaram Ltd),Forxiga 5mg tablets (Pharmaram Ltd) 28 tablet,Forxiga,INUK.4080,A10BK01,,5.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,347333.0,0.0,,UK,IN,D ,152170,2020-02-12,2021-10-10,V
337787,347337,Invokana 100mg tablets (Pharmaram Ltd),Invokana 100mg tablets (Pharmaram Ltd),Invokana,INUK.3511,A10BK02,,100.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,360865.0,0.0,,UK,IN,D ,134448,2020-02-12,2021-06-10,V
337788,347338,Invokana 100mg tablets (Pharmaram Ltd),Invokana 100mg tablets (Pharmaram Ltd) 28 tablet,Invokana,INUK.3511,A10BK02,,100.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,347337.0,0.0,,UK,IN,D ,66431,2020-02-12,2020-05-04,V
338731,348333,Forxiga 5mg tablets (DE Pharmaceuticals),Forxiga 5mg tablets (DE Pharmaceuticals),Forxiga,INUK.4080,A10BK01,,5.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,360857.0,0.0,,UK,IN,D ,152170,2020-03-06,2021-10-10,V
338732,348334,Forxiga 5mg tablets (DE Pharmaceuticals),Forxiga 5mg tablets (DE Pharmaceuticals) 28 tablet,Forxiga,INUK.4080,A10BK01,,5.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,348333.0,0.0,,UK,IN,D ,152170,2020-03-06,2021-10-10,V
338733,348335,Forxiga 10mg tablets (DE Pharmaceuticals),Forxiga 10mg tablets (DE Pharmaceuticals),Forxiga,INUK.4080,A10BK01,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,360858.0,0.0,,UK,IN,D ,152170,2020-03-06,2021-10-10,V
338734,348336,Forxiga 10mg tablets (DE Pharmaceuticals),Forxiga 10mg tablets (DE Pharmaceuticals) 28 tablet,Forxiga,INUK.4080,A10BK01,,10.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,348335.0,0.0,,UK,IN,D ,152170,2020-03-06,2021-10-10,V
338735,348337,Forxiga 10mg tablets (DE Pharmaceuticals),Forxiga 10mg tablets (DE Pharmaceuticals) 30 tablet,Forxiga,INUK.4080,A10BK01,,10.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,f,f,,348335.0,0.0,,UK,IN,D ,152170,2020-03-06,2021-10-10,V
338780,348382,Invokana 100mg tablets (DE Pharmaceuticals),Invokana 100mg tablets (DE Pharmaceuticals),Invokana,INUK.3511,A10BK02,,100.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,360865.0,0.0,,UK,IN,D ,134448,2020-03-06,2021-06-10,V
338781,348383,Invokana 100mg tablets (DE Pharmaceuticals),Invokana 100mg tablets (DE Pharmaceuticals) 30 tablet,Invokana,INUK.3511,A10BK02,,100.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,f,f,,348382.0,0.0,,UK,IN,D ,66431,2020-03-06,2020-05-04,V
338792,348394,Jardiance 10mg tablets (DE Pharmaceuticals),Jardiance 10mg tablets (DE Pharmaceuticals),Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,203399.0,0.0,,UK,IN,D ,66431,2020-03-06,2020-05-04,V
338793,348395,Jardiance 10mg tablets (DE Pharmaceuticals),Jardiance 10mg tablets (DE Pharmaceuticals) 28 tablet,Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,348394.0,0.0,,UK,IN,D ,66431,2020-03-06,2020-05-04,V
338794,348396,Jardiance 10mg tablets (DE Pharmaceuticals),Jardiance 10mg tablets (DE Pharmaceuticals) 30 tablet,Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,f,f,,348394.0,0.0,,UK,IN,D ,66431,2020-03-06,2020-05-04,V
338795,348397,Jardiance 25mg tablets (DE Pharmaceuticals),Jardiance 25mg tablets (DE Pharmaceuticals),Jardiance,INUK.2989,A10BK03,,25.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,203410.0,0.0,,UK,IN,D ,66431,2020-03-06,2020-05-04,V
