,product_id,short_name,long_name,brand_name,product_molecule_code,product_atc_code,product_ephmra_code,dosage_1,product_dosage_unit_code_1,dosage_2,product_dosage_unit_code_2,dosage_3,product_dosage_unit_code_3,dose_1,product_dose_unit_code_1,dose_2,product_dose_unit_code_2,is_generic,is_dci,substitute_product_id,parent_product_id,dose,product_dose_unit_code,country_code,platform_code,data_source_code,job_id,created_date,updated_date,status_code
131806,137145,Eucreas 50mg/1000mg tablets (Mawdsley-Brooks & Company Ltd),Eucreas 50mg/1000mg tablets (Mawdsley-Brooks & Company Ltd) 60 tablet,Eucreas,INUK.123,A10BD08,,1,INUK.258682000,50,INUK.258684004,0,,60,INUK.428673006,0,,f,f,,137144,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
131807,137146,Eucreas 50mg/850mg tablets (Mawdsley-Brooks & Company Ltd),Eucreas 50mg/850mg tablets (Mawdsley-Brooks & Company Ltd),Eucreas,INUK.123,A10BD08,,850,INUK.258684004,50,INUK.258684004,0,,0,,0,,f,f,,100996,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
131808,137147,Eucreas 50mg/850mg tablets (Mawdsley-Brooks & Company Ltd),Eucreas 50mg/850mg tablets (Mawdsley-Brooks & Company Ltd) 60 tablet,Eucreas,INUK.123,A10BD08,,850,INUK.258684004,50,INUK.258684004,0,,60,INUK.428673006,0,,f,f,,137146,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
149704,155455,Eucreas 50mg/850mg tablets (DE Pharmaceuticals),Eucreas 50mg/850mg tablets (DE Pharmaceuticals),Eucreas,INUK.123,A10BD08,,850,INUK.258684004,50,INUK.258684004,0,,0,,0,,f,f,,100996,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
149705,155456,Eucreas 50mg/850mg tablets (DE Pharmaceuticals),Eucreas 50mg/850mg tablets (DE Pharmaceuticals) 60 tablet,Eucreas,INUK.123,A10BD08,,850,INUK.258684004,50,INUK.258684004,0,,60,INUK.428673006,0,,f,f,,155455,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
151846,157667,Eucreas 50mg/1000mg tablets (DE Pharmaceuticals),Eucreas 50mg/1000mg tablets (DE Pharmaceuticals),Eucreas,INUK.123,A10BD08,,1,INUK.258682000,50,INUK.258684004,0,,0,,0,,f,f,,100993,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
151847,157668,Eucreas 50mg/1000mg tablets (DE Pharmaceuticals),Eucreas 50mg/1000mg tablets (DE Pharmaceuticals) 60 tablet,Eucreas,INUK.123,A10BD08,,1,INUK.258682000,50,INUK.258684004,0,,60,INUK.428673006,0,,f,f,,157667,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
161085,167219,Janumet 50mg/1000mg tablets (Waymade Healthcare Plc),Janumet 50mg/1000mg tablets (Waymade Healthcare Plc),Janumet,INUK.122,A10BD07,,1,INUK.258682000,50,INUK.258684004,0,,0,,0,,f,f,,133287,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
161086,167220,Janumet 50mg/1000mg tablets (Waymade Healthcare Plc),Janumet 50mg/1000mg tablets (Waymade Healthcare Plc) 56 tablet,Janumet,INUK.122,A10BD07,,1,INUK.258682000,50,INUK.258684004,0,,56,INUK.428673006,0,,f,f,,167219,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
162522,168692,Linagliptin 2.5mg / Metformin 850mg tablets,Linagliptin 2.5mg / Metformin 850mg tablets,,INUK.124,A10BD11,,850,INUK.258684004,2.5,INUK.258684004,0,,0,,0,,f,t,,,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
162523,168693,Jentadueto 2.5mg/850mg tablets (Boehringer Ingelheim Ltd),Jentadueto 2.5mg/850mg tablets (Boehringer Ingelheim Ltd),Jentadueto,INUK.124,A10BD11,,850,INUK.258684004,2.5,INUK.258684004,0,,0,,0,,f,f,,168692,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
162524,168694,Jentadueto 2.5mg/850mg tablets (Boehringer Ingelheim Ltd),Jentadueto 2.5mg/850mg tablets (Boehringer Ingelheim Ltd) 56 tablet8 x 7 tablets,Jentadueto,INUK.124,A10BD11,,850,INUK.258684004,2.5,INUK.258684004,0,,56,INUK.428673006,0,,f,f,,168693,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
162525,168695,Linagliptin 2.5mg / Metformin 1g tablets,Linagliptin 2.5mg / Metformin 1g tablets,,INUK.124,A10BD11,,1000,INUK.258684004,2.5,INUK.258684004,0,,0,,0,,f,t,,,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
162526,168696,Jentadueto 2.5mg/1000mg tablets (Boehringer Ingelheim Ltd),Jentadueto 2.5mg/1000mg tablets (Boehringer Ingelheim Ltd),Jentadueto,INUK.124,A10BD11,,1000,INUK.258684004,2.5,INUK.258684004,0,,0,,0,,f,f,,168695,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
162527,168697,Jentadueto 2.5mg/1000mg tablets (Boehringer Ingelheim Ltd),Jentadueto 2.5mg/1000mg tablets (Boehringer Ingelheim Ltd) 56 tablet8 x 7 tablets,Jentadueto,INUK.124,A10BD11,,1000,INUK.258684004,2.5,INUK.258684004,0,,56,INUK.428673006,0,,f,f,,168696,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
166053,172659,Saxagliptin 2.5mg / Metformin 1g tablets,Saxagliptin 2.5mg / Metformin 1g tablets,,INUK.3638,A10BD10,,1,INUK.258682000,2.5,INUK.258684004,0,,0,,0,,f,t,,,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
166219,172656,Saxagliptin 2.5mg / Metformin 850mg tablets,Saxagliptin 2.5mg / Metformin 850mg tablets,,INUK.3638,A10BD10,,850,INUK.258684004,2.5,INUK.258684004,0,,0,,0,,f,t,,,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
166220,172657,Komboglyze 2.5mg/850mg tablets (AstraZeneca UK Ltd),Komboglyze 2.5mg/850mg tablets (AstraZeneca UK Ltd),Komboglyze,INUK.3638,A10BD10,,850,INUK.258684004,2.5,INUK.258684004,0,,0,,0,,f,f,,172656,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
166221,172658,Komboglyze 2.5mg/850mg tablets (AstraZeneca UK Ltd),Komboglyze 2.5mg/850mg tablets (AstraZeneca UK Ltd) 56 tablet7 x 8 tablets,Komboglyze,INUK.3638,A10BD10,,850,INUK.258684004,2.5,INUK.258684004,0,,56,INUK.428673006,0,,f,f,,172657,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
166222,172660,Komboglyze 2.5mg/1000mg tablets (AstraZeneca UK Ltd),Komboglyze 2.5mg/1000mg tablets (AstraZeneca UK Ltd),Komboglyze,INUK.3638,A10BD10,,1,INUK.258682000,2.5,INUK.258684004,0,,0,,0,,f,f,,172659,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
166223,172661,Komboglyze 2.5mg/1000mg tablets (AstraZeneca UK Ltd),Komboglyze 2.5mg/1000mg tablets (AstraZeneca UK Ltd) 56 tablet7 x 8 tablets,Komboglyze,INUK.3638,A10BD10,,1,INUK.258682000,2.5,INUK.258684004,0,,56,INUK.428673006,0,,f,f,,172660,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
182200,189024,Alogliptin 12.5mg / Metformin 1g tablets,Alogliptin 12.5mg / Metformin 1g tablets,,INUK.125,A10BD13,,1,INUK.258682000,12.5,INUK.258684004,0,,0,,0,,f,t,,,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
182201,189025,Vipdomet 12.5mg/1000mg tablets (Takeda UK Ltd),Vipdomet 12.5mg/1000mg tablets (Takeda UK Ltd),Vipdomet,INUK.125,A10BD13,,1,INUK.258682000,12.5,INUK.258684004,0,,0,,0,,f,f,,189024,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
182202,189026,Vipdomet 12.5mg/1000mg tablets (Takeda UK Ltd),Vipdomet 12.5mg/1000mg tablets (Takeda UK Ltd) 56 tablet4 x 14 tablets,Vipdomet,INUK.125,A10BD13,,1,INUK.258682000,12.5,INUK.258684004,0,,56,INUK.428673006,0,,f,f,,189025,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
185688,192532,Dapagliflozin 5mg / Metformin 850mg tablets,Dapagliflozin 5mg / Metformin 850mg tablets,,INUK.4033,A10BD15,,850,INUK.258684004,5,INUK.258684004,0,,0,,0,,f,t,,,0,,UK,IN,D ,152170,02/10/2018,10/10/2021,V
185689,192533,Xigduo 5mg/850mg tablets (AstraZeneca UK Ltd),Xigduo 5mg/850mg tablets (AstraZeneca UK Ltd),Xigduo,INUK.4033,A10BD15,,850,INUK.258684004,5,INUK.258684004,0,,0,,0,,f,f,,192532,0,,UK,IN,D ,152170,02/10/2018,10/10/2021,V
185690,192534,Xigduo 5mg/850mg tablets (AstraZeneca UK Ltd),Xigduo 5mg/850mg tablets (AstraZeneca UK Ltd) 56 tablet4 x 14 tablets,Xigduo,INUK.4033,A10BD15,,850,INUK.258684004,5,INUK.258684004,0,,56,INUK.428673006,0,,f,f,,192533,0,,UK,IN,D ,152170,02/10/2018,10/10/2021,V
185691,192535,Dapagliflozin 5mg / Metformin 1g tablets,Dapagliflozin 5mg / Metformin 1g tablets,,INUK.4033,A10BD15,,1,INUK.258682000,5,INUK.258684004,0,,0,,0,,f,t,,,0,,UK,IN,D ,152170,02/10/2018,10/10/2021,V
185692,192536,Xigduo 5mg/1000mg tablets (AstraZeneca UK Ltd),Xigduo 5mg/1000mg tablets (AstraZeneca UK Ltd),Xigduo,INUK.4033,A10BD15,,1,INUK.258682000,5,INUK.258684004,0,,0,,0,,f,f,,192535,0,,UK,IN,D ,152170,02/10/2018,10/10/2021,V
185693,192537,Xigduo 5mg/1000mg tablets (AstraZeneca UK Ltd),Xigduo 5mg/1000mg tablets (AstraZeneca UK Ltd) 56 tablet4 x 14 tablets,Xigduo,INUK.4033,A10BD15,,1,INUK.258682000,5,INUK.258684004,0,,56,INUK.428673006,0,,f,f,,192536,0,,UK,IN,D ,152170,02/10/2018,10/10/2021,V
222975,229825,Vokanamet 50mg/1000mg tablets (Napp Pharmaceuticals Ltd),Vokanamet 50mg/1000mg tablets (Napp Pharmaceuticals Ltd) 60 tablet,Vokanamet,INUK.3465,A10BD16,,1,INUK.258682000,50,INUK.258684004,0,,60,INUK.428673006,0,,f,f,,229824,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
223024,229807,Canagliflozin 50mg / Metformin 850mg tablets,Canagliflozin 50mg / Metformin 850mg tablets,,INUK.3465,A10BD16,,850,INUK.258684004,50,INUK.258684004,0,,0,,0,,f,t,,,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
223025,229808,Vokanamet 50mg/850mg tablets (Napp Pharmaceuticals Ltd),Vokanamet 50mg/850mg tablets (Napp Pharmaceuticals Ltd),Vokanamet,INUK.3465,A10BD16,,850,INUK.258684004,50,INUK.258684004,0,,0,,0,,f,f,,229807,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
223026,229809,Vokanamet 50mg/850mg tablets (Napp Pharmaceuticals Ltd),Vokanamet 50mg/850mg tablets (Napp Pharmaceuticals Ltd) 60 tablet,Vokanamet,INUK.3465,A10BD16,,850,INUK.258684004,50,INUK.258684004,0,,60,INUK.428673006,0,,f,f,,229808,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
223040,229823,Canagliflozin 50mg / Metformin 1g tablets,Canagliflozin 50mg / Metformin 1g tablets,,INUK.3465,A10BD16,,1,INUK.258682000,50,INUK.258684004,0,,0,,0,,f,t,,,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
223041,229824,Vokanamet 50mg/1000mg tablets (Napp Pharmaceuticals Ltd),Vokanamet 50mg/1000mg tablets (Napp Pharmaceuticals Ltd),Vokanamet,INUK.3465,A10BD16,,1,INUK.258682000,50,INUK.258684004,0,,0,,0,,f,f,,229823,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
241967,249029,Empagliflozin 5mg / Metformin 850mg tablets,Empagliflozin 5mg / Metformin 850mg tablets,,INUK.127,A10BD20,,850,INUK.258684004,5,INUK.258684004,0,,0,,0,,f,t,,,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
241968,249030,Synjardy 5mg/850mg tablets (Boehringer Ingelheim Ltd),Synjardy 5mg/850mg tablets (Boehringer Ingelheim Ltd),Synjardy,INUK.127,A10BD20,,850,INUK.258684004,5,INUK.258684004,0,,0,,0,,f,f,,249029,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
241969,249031,Synjardy 5mg/850mg tablets (Boehringer Ingelheim Ltd),Synjardy 5mg/850mg tablets (Boehringer Ingelheim Ltd) 56 tablet8 x 7 tablets,Synjardy,INUK.127,A10BD20,,850,INUK.258684004,5,INUK.258684004,0,,56,INUK.428673006,0,,f,f,,249030,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
241974,249036,Empagliflozin 5mg / Metformin 1g tablets,Empagliflozin 5mg / Metformin 1g tablets,,INUK.127,A10BD20,,1,INUK.258682000,5,INUK.258684004,0,,0,,0,,f,t,,,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
241975,249037,Synjardy 5mg/1000mg tablets (Boehringer Ingelheim Ltd),Synjardy 5mg/1000mg tablets (Boehringer Ingelheim Ltd),Synjardy,INUK.127,A10BD20,,1,INUK.258682000,5,INUK.258684004,0,,0,,0,,f,f,,249036,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
241977,249038,Synjardy 5mg/1000mg tablets (Boehringer Ingelheim Ltd),Synjardy 5mg/1000mg tablets (Boehringer Ingelheim Ltd) 56 tablet8 x 7 tablets,Synjardy,INUK.127,A10BD20,,1,INUK.258682000,5,INUK.258684004,0,,56,INUK.428673006,0,,f,f,,249037,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
241984,249045,Empagliflozin 12.5mg / Metformin 850mg tablets,Empagliflozin 12.5mg / Metformin 850mg tablets,,INUK.127,A10BD20,,850,INUK.258684004,12.5,INUK.258684004,0,,0,,0,,f,t,,,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
241985,249046,Synjardy 12.5mg/850mg tablets (Boehringer Ingelheim Ltd),Synjardy 12.5mg/850mg tablets (Boehringer Ingelheim Ltd),Synjardy,INUK.127,A10BD20,,850,INUK.258684004,12.5,INUK.258684004,0,,0,,0,,f,f,,249045,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
241986,249047,Synjardy 12.5mg/850mg tablets (Boehringer Ingelheim Ltd),Synjardy 12.5mg/850mg tablets (Boehringer Ingelheim Ltd) 56 tablet8 x 7 tablets,Synjardy,INUK.127,A10BD20,,850,INUK.258684004,12.5,INUK.258684004,0,,56,INUK.428673006,0,,f,f,,249046,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
241991,249052,Empagliflozin 12.5mg / Metformin 1g tablets,Empagliflozin 12.5mg / Metformin 1g tablets,,INUK.127,A10BD20,,1,INUK.258682000,12.5,INUK.258684004,0,,0,,0,,f,t,,,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
241992,249053,Synjardy 12.5mg/1000mg tablets (Boehringer Ingelheim Ltd),Synjardy 12.5mg/1000mg tablets (Boehringer Ingelheim Ltd),Synjardy,INUK.127,A10BD20,,1,INUK.258682000,12.5,INUK.258684004,0,,0,,0,,f,f,,249052,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
241993,249054,Synjardy 12.5mg/1000mg tablets (Boehringer Ingelheim Ltd),Synjardy 12.5mg/1000mg tablets (Boehringer Ingelheim Ltd) 56 tablet8 x 7 tablets,Synjardy,INUK.127,A10BD20,,1,INUK.258682000,12.5,INUK.258684004,0,,56,INUK.428673006,0,,f,f,,249053,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
242275,249339,Eucreas 50mg/1000mg tablets (Waymade Healthcare Plc),Eucreas 50mg/1000mg tablets (Waymade Healthcare Plc),Eucreas,INUK.123,A10BD08,,1,INUK.258682000,50,INUK.258684004,0,,0,,0,,f,f,,100993,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
242276,249340,Eucreas 50mg/1000mg tablets (Waymade Healthcare Plc),Eucreas 50mg/1000mg tablets (Waymade Healthcare Plc) 60 tablet,Eucreas,INUK.123,A10BD08,,1,INUK.258682000,50,INUK.258684004,0,,60,INUK.428673006,0,,f,f,,249339,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
242277,249341,Eucreas 50mg/850mg tablets (Waymade Healthcare Plc),Eucreas 50mg/850mg tablets (Waymade Healthcare Plc),Eucreas,INUK.123,A10BD08,,850,INUK.258684004,50,INUK.258684004,0,,0,,0,,f,f,,100996,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
242278,249342,Eucreas 50mg/850mg tablets (Waymade Healthcare Plc),Eucreas 50mg/850mg tablets (Waymade Healthcare Plc) 60 tablet,Eucreas,INUK.123,A10BD08,,850,INUK.258684004,50,INUK.258684004,0,,60,INUK.428673006,0,,f,f,,249341,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
242333,249397,Vipdomet 12.5mg/1000mg tablets (Waymade Healthcare Plc),Vipdomet 12.5mg/1000mg tablets (Waymade Healthcare Plc),Vipdomet,INUK.125,A10BD13,,1,INUK.258682000,12.5,INUK.258684004,0,,0,,0,,f,f,,189024,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
242334,249398,Vipdomet 12.5mg/1000mg tablets (Waymade Healthcare Plc),Vipdomet 12.5mg/1000mg tablets (Waymade Healthcare Plc) 56 tablet,Vipdomet,INUK.125,A10BD13,,1,INUK.258682000,12.5,INUK.258684004,0,,56,INUK.428673006,0,,f,f,,249397,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
242333,249397,Vipdomet 12.5mg/1000mg tablets (Waymade Healthcare Plc),Vipdomet 12.5mg/1000mg tablets (Waymade Healthcare Plc),Vipdomet,INUK.125,A10BD13,,1,INUK.258682000,12.5,INUK.258684004,0,,0,,0,,f,f,,189024,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
242334,249398,Vipdomet 12.5mg/1000mg tablets (Waymade Healthcare Plc),Vipdomet 12.5mg/1000mg tablets (Waymade Healthcare Plc) 56 tablet,Vipdomet,INUK.125,A10BD13,,1,INUK.258682000,12.5,INUK.258684004,0,,56,INUK.428673006,0,,f,f,,249397,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
252451,259618,Alogliptin 12.5mg / Metformin 1g tablets (J M McGill Ltd),Alogliptin 12.5mg / Metformin 1g tablets (J M McGill Ltd),,INUK.125,A10BD13,,1,INUK.258682000,12.5,INUK.258684004,0,,0,,0,,t,f,,189024,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
252452,259619,Alogliptin 12.5mg / Metformin 1g tablets (J M McGill Ltd),Alogliptin 12.5mg / Metformin 1g tablets (J M McGill Ltd) 56 tablet,,INUK.125,A10BD13,,1,INUK.258682000,12.5,INUK.258684004,0,,56,INUK.428673006,0,,t,f,,259618,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
260283,267542,Alogliptin 12.5mg / Metformin 1g tablets (Niche Pharma Ltd),Alogliptin 12.5mg / Metformin 1g tablets (Niche Pharma Ltd),,INUK.125,A10BD13,,1,INUK.258682000,12.5,INUK.258684004,0,,0,,0,,t,f,,189024,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
260284,267543,Alogliptin 12.5mg / Metformin 1g tablets (Niche Pharma Ltd),Alogliptin 12.5mg / Metformin 1g tablets (Niche Pharma Ltd) 56 tablet,,INUK.125,A10BD13,,1,INUK.258682000,12.5,INUK.258684004,0,,56,INUK.428673006,0,,t,f,,267542,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
262634,269927,Alogliptin 12.5mg / Metformin 1g tablets (Colorama Pharmaceuticals Ltd),Alogliptin 12.5mg / Metformin 1g tablets (Colorama Pharmaceuticals Ltd),,INUK.125,A10BD13,,1,INUK.258682000,12.5,INUK.258684004,0,,0,,0,,t,f,,189024,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
262635,269928,Alogliptin 12.5mg / Metformin 1g tablets (Colorama Pharmaceuticals Ltd),Alogliptin 12.5mg / Metformin 1g tablets (Colorama Pharmaceuticals Ltd) 56 tablet,,INUK.125,A10BD13,,1,INUK.258682000,12.5,INUK.258684004,0,,56,INUK.428673006,0,,t,f,,269927,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
317234,326220,Sitagliptin 50mg with metformin 850mg tablet,Sitagliptin 50mg with metformin 850mg tablet,,,,,0,,0,,0,,0,,0,,f,t,,,0,,UK,IN,D ,33381,02/10/2018,02/10/2018,V
332794,342166,Eucreas 50mg/1000mg tablets (CST Pharma Ltd),Eucreas 50mg/1000mg tablets (CST Pharma Ltd),Eucreas,INUK.123,A10BD08,,1,INUK.258682000,50,INUK.258684004,0,,0,,0,,f,f,,100993,0,,UK,IN,D ,66431,16/08/2019,04/05/2020,V
332815,342187,Janumet 50mg/1000mg tablets (CST Pharma Ltd),Janumet 50mg/1000mg tablets (CST Pharma Ltd),Janumet,INUK.122,A10BD07,,1,INUK.258682000,50,INUK.258684004,0,,0,,0,,f,f,,133287,0,,UK,IN,D ,66431,16/08/2019,04/05/2020,V
333274,342650,Janumet 50mg/1000mg tablets (Mawdsley-Brooks & Company Ltd),Janumet 50mg/1000mg tablets (Mawdsley-Brooks & Company Ltd),Janumet,INUK.122,A10BD07,,1,INUK.258682000,50,INUK.258684004,0,,0,,0,,f,f,,133287,0,,UK,IN,D ,66431,10/09/2019,04/05/2020,V
333348,342724,Xigduo 5mg/1000mg tablets (CST Pharma Ltd),Xigduo 5mg/1000mg tablets (CST Pharma Ltd),Xigduo,INUK.4033,A10BD15,,1,INUK.258682000,5,INUK.258684004,0,,0,,0,,f,f,,192535,0,,UK,IN,D ,152170,10/09/2019,10/10/2021,V
333362,342737,Komboglyze 2.5mg/1000mg tablets (Mawdsley-Brooks & Company Ltd),Komboglyze 2.5mg/1000mg tablets (Mawdsley-Brooks & Company Ltd),Komboglyze,INUK.3638,A10BD10,,1,INUK.258682000,2.5,INUK.258684004,0,,0,,0,,f,f,,172659,0,,UK,IN,D ,66431,10/09/2019,04/05/2020,V
333378,342753,Jentadueto 2.5mg/1000mg tablets (Mawdsley-Brooks & Company Ltd),Jentadueto 2.5mg/1000mg tablets (Mawdsley-Brooks & Company Ltd),Jentadueto,INUK.124,A10BD11,,1000,INUK.258684004,2.5,INUK.258684004,0,,0,,0,,f,f,,168695,0,,UK,IN,D ,66431,10/09/2019,04/05/2020,V
333379,342754,Jentadueto 2.5mg/850mg tablets (Mawdsley-Brooks & Company Ltd),Jentadueto 2.5mg/850mg tablets (Mawdsley-Brooks & Company Ltd),Jentadueto,INUK.124,A10BD11,,850,INUK.258684004,2.5,INUK.258684004,0,,0,,0,,f,f,,168692,0,,UK,IN,D ,66431,10/09/2019,04/05/2020,V
333496,342872,Janumet 50mg/1000mg tablets (Ethigen Ltd),Janumet 50mg/1000mg tablets (Ethigen Ltd),Janumet,INUK.122,A10BD07,,1,INUK.258682000,50,INUK.258684004,0,,0,,0,,f,f,,133287,0,,UK,IN,D ,78895,10/10/2019,10/07/2020,V
333581,342956,Eucreas 50mg/1000mg tablets (Ethigen Ltd),Eucreas 50mg/1000mg tablets (Ethigen Ltd),Eucreas,INUK.123,A10BD08,,1,INUK.258682000,50,INUK.258684004,0,,0,,0,,f,f,,100993,0,,UK,IN,D ,78895,10/10/2019,10/07/2020,V
334088,343511,Jentadueto 2.5mg/1000mg tablets (CST Pharma Ltd),Jentadueto 2.5mg/1000mg tablets (CST Pharma Ltd),Jentadueto,INUK.124,A10BD11,,1000,INUK.258684004,2.5,INUK.258684004,0,,0,,0,,f,f,,168695,0,,UK,IN,D ,66431,07/11/2019,04/05/2020,V
