,code,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name,code_attributes
31,INUK.E041.00,Dementia in conditions EC,Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
32,INUK.Eu00z00,"[X]Dementia in Alzheimer's disease, unspecified",Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
33,INUK.Eu00000,[X]Dementia in Alzheimer's disease with early onset,Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
34,INUK.E004.00,Arteriosclerotic dementia,Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
35,INUK.E004100,Arteriosclerotic dementia with delirium,Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
36,INUK.Eu02z16,"[X] Senile dementia, depressed or paranoid type",Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
37,INUK.Eu00z11,[X]Alzheimer's dementia unspec,Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
38,INUK.Eu00100,[X]Dementia in Alzheimer's disease with late onset,Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
39,INUK.Eu01000,[X]Vascular dementia of acute onset,Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
40,INUK.Eu00011,"[X]Presenile dementia,Alzheimer's type",Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
41,INUK.E004z00,Arteriosclerotic dementia NOS,Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
42,INUK.Fyu3000,[X]Other Alzheimer's disease,Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
43,INUK.Eu02z11,[X] Presenile dementia NOS,Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
44,INUK.Eu01.00,[X]Vascular dementia,Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
45,INUK.E001z00,Presenile dementia NOS,Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
46,INUK.E001100,Presenile dementia with delirium,Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
47,INUK.F110.00,Alzheimer's disease,Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
48,INUK.E001300,Presenile dementia with depression,Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
49,INUK.Eu00013,[X]Alzheimer's disease type 2,Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
50,INUK.F110100,Alzheimer's disease with late onset,Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
51,INUK.E004.11,Multi infarct dementia,Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
52,INUK.Eu01300,[X]Mixed cortical and subcortical vascular dementia,Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
53,INUK.E001.00,Presenile dementia,Read codes v2,C1832,5511,Dementia - Primary Care,PH473,1514,Dementia,"[{""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read"", ""Entity type"": ""res11: Dementia""}]"
