,product_id,short_name,long_name,brand_name,product_molecule_code,product_atc_code,product_ephmra_code,dosage_1,product_dosage_unit_code_1,dosage_2,product_dosage_unit_code_2,dosage_3,product_dosage_unit_code_3,dose_1,product_dose_unit_code_1,dose_2,product_dose_unit_code_2,is_generic,is_dci,substitute_product_id,parent_product_id,dose,product_dose_unit_code,country_code,platform_code,data_source_code,job_id,created_date,updated_date,status_code
297858,306841,Canagliflozin 300mg tablets,Canagliflozin 300mg tablets,,,,,0,,0,,0,,0,,0,,f,t,,,0,,UK,IN,D ,33381,02/10/2018,02/10/2018,V
228542,236818,Canagliflozin 300mg tablets (Colorama Pharmaceuticals Ltd),Canagliflozin 300mg tablets (Colorama Pharmaceuticals Ltd),,INUK.3511,A10BK02,,300,INUK.258684004,0,,0,,0,,0,,t,f,,193197,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
228575,236819,Canagliflozin 300mg tablets (Colorama Pharmaceuticals Ltd),Canagliflozin 300mg tablets (Colorama Pharmaceuticals Ltd) 30 tablet,,INUK.3511,A10BK02,,300,INUK.258684004,0,,0,,30,INUK.428673006,0,,t,f,,236818,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
338780,348382,Invokana 100mg tablets (DE Pharmaceuticals),Invokana 100mg tablets (DE Pharmaceuticals),Invokana,INUK.3511,A10BK02,,100,INUK.258684004,0,,0,,0,,0,,f,f,,360865,0,,UK,IN,D ,134448,06/03/2020,10/06/2021,V
338781,348383,Invokana 100mg tablets (DE Pharmaceuticals),Invokana 100mg tablets (DE Pharmaceuticals) 30 tablet,Invokana,INUK.3511,A10BK02,,100,INUK.258684004,0,,0,,30,INUK.428673006,0,,f,f,,348382,0,,UK,IN,D ,66431,06/03/2020,04/05/2020,V
333585,343053,Invokana 100mg tablets (Ethigen Ltd),Invokana 100mg tablets (Ethigen Ltd),Invokana,INUK.3511,A10BK02,,100,INUK.258684004,0,,0,,0,,0,,f,f,,360865,0,,UK,IN,D ,134448,10/10/2019,10/06/2021,V
342702,345244,Invokana 100mg tablets (Ethigen Ltd),Invokana 100mg tablets (Ethigen Ltd) 30 tablet,Invokana,INUK.3511,A10BK02,,100,INUK.258684004,0,,0,,30,INUK.428673006,0,,f,f,,343053,0,,UK,IN,D ,78895,05/12/2019,10/07/2020,V
297857,306840,Invokana 100mg tablets (Janssen-Cilag Ltd),Invokana 100mg tablets (Janssen-Cilag Ltd),,,,,0,,0,,0,,0,,0,,f,f,,,0,,UK,IN,D ,33381,02/10/2018,02/10/2018,V
333171,342547,Invokana 100mg tablets (Mawdsley-Brooks & Company Ltd),Invokana 100mg tablets (Mawdsley-Brooks & Company Ltd),Invokana,INUK.3511,A10BK02,,100,INUK.258684004,0,,0,,0,,0,,f,f,,360865,0,,UK,IN,D ,134448,10/09/2019,10/06/2021,V
335106,344608,Invokana 100mg tablets (Mawdsley-Brooks & Company Ltd),Invokana 100mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet,Invokana,INUK.3511,A10BK02,,100,INUK.258684004,0,,0,,30,INUK.428673006,0,,f,f,,342547,0,,UK,IN,D ,66431,05/12/2019,04/05/2020,V
186362,193201,Invokana 100mg tablets (Napp Pharmaceuticals Ltd),Invokana 100mg tablets (Napp Pharmaceuticals Ltd),Invokana,INUK.3511,A10BK02,,100,INUK.258684004,0,,0,,0,,0,,f,f,,360865,0,,UK,IN,D ,134448,02/10/2018,10/06/2021,V
186363,193202,Invokana 100mg tablets (Napp Pharmaceuticals Ltd),Invokana 100mg tablets (Napp Pharmaceuticals Ltd) 30 tablet3 x 10 tablets,Invokana,INUK.3511,A10BK02,,100,INUK.258684004,0,,0,,30,INUK.428673006,0,,f,f,,193201,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
337787,347337,Invokana 100mg tablets (Pharmaram Ltd),Invokana 100mg tablets (Pharmaram Ltd),Invokana,INUK.3511,A10BK02,,100,INUK.258684004,0,,0,,0,,0,,f,f,,360865,0,,UK,IN,D ,134448,12/02/2020,10/06/2021,V
337788,347338,Invokana 100mg tablets (Pharmaram Ltd),Invokana 100mg tablets (Pharmaram Ltd) 28 tablet,Invokana,INUK.3511,A10BK02,,100,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,347337,0,,UK,IN,D ,66431,12/02/2020,04/05/2020,V
297859,306842,Invokana 300mg tablets (Janssen-Cilag Ltd),Invokana 300mg tablets (Janssen-Cilag Ltd),,,,,0,,0,,0,,0,,0,,f,f,,,0,,UK,IN,D ,33381,02/10/2018,02/10/2018,V
333354,342729,Invokana 300mg tablets (Mawdsley-Brooks & Company Ltd),Invokana 300mg tablets (Mawdsley-Brooks & Company Ltd),Invokana,INUK.3511,A10BK02,,300,INUK.258684004,0,,0,,0,,0,,f,f,,193197,0,,UK,IN,D ,66431,10/09/2019,04/05/2020,V
335107,344609,Invokana 300mg tablets (Mawdsley-Brooks & Company Ltd),Invokana 300mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet,Invokana,INUK.3511,A10BK02,,300,INUK.258684004,0,,0,,30,INUK.428673006,0,,f,f,,342729,0,,UK,IN,D ,66431,05/12/2019,04/05/2020,V
186359,193198,Invokana 300mg tablets (Napp Pharmaceuticals Ltd),Invokana 300mg tablets (Napp Pharmaceuticals Ltd),Invokana,INUK.3511,A10BK02,,300,INUK.258684004,0,,0,,0,,0,,f,f,,193197,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
186360,193199,Invokana 300mg tablets (Napp Pharmaceuticals Ltd),Invokana 300mg tablets (Napp Pharmaceuticals Ltd) 30 tablet3 x 10 tablets,Invokana,INUK.3511,A10BK02,,300,INUK.258684004,0,,0,,30,INUK.428673006,0,,f,f,,193198,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
361752,365847,Invokana 300mg tablets (Pilsco Ltd),Invokana 300mg tablets (Pilsco Ltd),Invokana,INUK.3511,A10BK02,,300,INUK.258684004,0,,0,,0,,0,,f,f,,193197,0,,UK,IN,D ,155843,10/12/2021,10/12/2021,V
361753,365848,Invokana 300mg tablets (Pilsco Ltd),Invokana 300mg tablets (Pilsco Ltd) 30 tablet,Invokana,INUK.3511,A10BK02,,300,INUK.258684004,0,,0,,30,INUK.428673006,0,,f,f,,365847,0,,UK,IN,D ,155843,10/12/2021,10/12/2021,V

