,code,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name,code_attributes
25,INUK.212X.00,Psychosis resolved,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""85972.0"", ""Category"": ""History of Schizophrenia, schizotypal and delusional disorders""}]"
26,INUK.E103500,Paranoid schizophrenia in remission,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""36172.0"", ""Category"": ""History of Schizophrenia, schizotypal and delusional disorders""}]"
27,INUK.E100300,Acute exacerbation of subchronic schizophrenia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""57666.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
28,INUK.Eu25012,"[X]Schizophreniform psychosis, manic type",Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""51903.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
29,INUK.Eu20214,[X]Schizophrenic flexibilatis cerea,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""31493.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
30,INUK.E103100,Subchronic paranoid schizophrenia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""104760.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
31,INUK.E100200,Chronic schizophrenic,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""3984.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
32,INUK.E12y000,Paranoia querulans,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""66766.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
33,INUK.E102100,Subchronic catatonic schizophrenia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""99199.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
34,INUK.Eu22z00,"[X]Persistent delusional disorder, unspecified",Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""49223.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
35,INUK.Eu20600,[X]Simple schizophrenia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""35848.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
36,INUK.E103z00,Paranoid schizophrenia NOS,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""9281.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
37,INUK.Eu20400,[X]Post-schizophrenic depression,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""20785.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
38,INUK.E102.00,Catatonic schizophrenia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""25546.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
39,INUK.E1z..00,Non-organic psychosis NOS,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""22188.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
40,INUK.Eu2z.00,[X]Unspecified nonorganic psychosis,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""11244.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
41,INUK.Eu20100,[X]Hebephrenic schizophrenia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""43405.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
42,INUK.Eu21.11,[X]Latent schizophrenic reaction,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""91511.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
43,INUK.E100.00,Simple schizophrenia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""32222.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
44,INUK.Eu21.00,[X]Schizotypal disorder,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""39316.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
45,INUK.Eu22.00,[X]Persistent delusional disorders,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""28562.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
46,INUK.Eu25000,"[X]Schizoaffective disorder, manic type",Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""33847.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
47,INUK.E102000,Unspecified catatonic schizophrenia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""58716.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
48,INUK.E102400,Acute exacerbation of chronic catatonic schizophrenia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""107222.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
49,INUK.E107000,Unspecified schizo-affective schizophrenia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""58862.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
50,INUK.E120.00,Simple paranoid state,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""14743.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
51,INUK.Eu22015,[X]Paranoia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""4843.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
52,INUK.Eu25.00,[X]Schizoaffective disorders,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""9422.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
53,INUK.E10y.00,Other schizophrenia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""39062.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
54,INUK.E107200,Chronic schizo-affective schizophrenia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""43800.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
55,INUK.Eu22012,[X]Paranoid state,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""11172.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
56,INUK.E121.00,Chronic paranoid psychosis,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""3890.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
57,INUK.E100000,Unspecified schizophrenia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""15733.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
58,INUK.E10..00,Schizophrenic disorders,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""854.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
59,INUK.E105500,Latent schizophrenia in remission,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""96883.0"", ""Category"": ""History of Schizophrenia, schizotypal and delusional disorders""}]"
60,INUK.Eu2z.11,[X]Psychosis NOS,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""694.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
61,INUK.Eu21.14,[X]Prepsychotic schizophrenia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""62449.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
62,INUK.Eu25011,"[X]Schizoaffective psychosis, manic type",Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""16905.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
63,INUK.Eu22300,[X]Paranoid state in remission,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""101720.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
64,INUK.Eu21.17,[X]Pseudopsychopathic schizophrenia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""71250.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
65,INUK.E10yz00,Other schizophrenia NOS,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""49761.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
66,INUK.Eu25100,"[X]Schizoaffective disorder, depressive type",Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""11055.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
67,INUK.1464.00,H/O: schizophrenia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""6325.0"", ""Category"": ""History of Schizophrenia, schizotypal and delusional disorders""}]"
68,INUK.E1...00,Non-organic psychoses,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""15958.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
69,INUK.Eu21.16,[X]Pseudoneurotic schizophrenia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""49852.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
70,INUK.Eu20y00,[X]Other schizophrenia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""49420.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
71,INUK.E107.00,Schizo-affective schizophrenia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""2117.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
72,INUK.E101400,Acute exacerbation of chronic hebephrenic schizophrenia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""97919.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
73,INUK.E103200,Chronic paranoid schizophrenia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""31362.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
74,INUK.Eu22000,[X]Delusional disorder,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""34389.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
75,INUK.E107400,Acute exacerbation of chronic schizo-affective schizophrenia,Read codes v2,C1501,4141,"Schizophrenia, schizotypal and delusional disorders - Primary care",PH285,570,"Schizophrenia, schizotypal and delusional disorders","[{""Disease"": ""Schizophrenia, schizotypal and delusional disorders"", ""Medcode"": ""63478.0"", ""Category"": ""Diagnosis of Schizophrenia, schizotypal and delusional disorders""}]"
