,product_id,short_name,long_name,brand_name,product_molecule_code,product_atc_code,product_ephmra_code,dosage_1,product_dosage_unit_code_1,dosage_2,product_dosage_unit_code_2,dosage_3,product_dosage_unit_code_3,dose_1,product_dose_unit_code_1,dose_2,product_dose_unit_code_2,is_generic,is_dci,substitute_product_id,parent_product_id,dose,product_dose_unit_code,country_code,platform_code,data_source_code,job_id,created_date,updated_date,status_code
332920,342292,Jardiance 10mg tablets (CST Pharma Ltd),Jardiance 10mg tablets (CST Pharma Ltd),Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,203399.0,0.0,,UK,IN,D ,66431,2019-08-16,2020-05-04,V
332921,342293,Jardiance 25mg tablets (CST Pharma Ltd),Jardiance 25mg tablets (CST Pharma Ltd),Jardiance,INUK.2989,A10BK03,,25.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,203410.0,0.0,,UK,IN,D ,66431,2019-08-16,2020-05-04,V
333366,342741,Jardiance 10mg tablets (Mawdsley-Brooks & Company Ltd),Jardiance 10mg tablets (Mawdsley-Brooks & Company Ltd),Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,203399.0,0.0,,UK,IN,D ,66431,2019-09-10,2020-05-04,V
333367,342742,Jardiance 25mg tablets (Mawdsley-Brooks & Company Ltd),Jardiance 25mg tablets (Mawdsley-Brooks & Company Ltd),Jardiance,INUK.2989,A10BK03,,25.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,203410.0,0.0,,UK,IN,D ,66431,2019-09-10,2020-05-04,V
333674,343049,Jardiance 10mg tablets (Ethigen Ltd),Jardiance 10mg tablets (Ethigen Ltd),Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,203399.0,0.0,,UK,IN,D ,78895,2019-10-10,2020-07-10,V
334804,344310,Jardiance 10mg tablets (CST Pharma Ltd),Jardiance 10mg tablets (CST Pharma Ltd) 28 tablet,Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,342292.0,0.0,,UK,IN,D ,66431,2019-12-05,2020-05-04,V
334805,344311,Jardiance 10mg tablets (CST Pharma Ltd),Jardiance 10mg tablets (CST Pharma Ltd) 30 tablet,Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,f,f,,342292.0,0.0,,UK,IN,D ,66431,2019-12-05,2020-05-04,V
334806,344312,Jardiance 25mg tablets (CST Pharma Ltd),Jardiance 25mg tablets (CST Pharma Ltd) 28 tablet,Jardiance,INUK.2989,A10BK03,,25.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,342293.0,0.0,,UK,IN,D ,66431,2019-12-05,2020-05-04,V
334807,344313,Jardiance 25mg tablets (CST Pharma Ltd),Jardiance 25mg tablets (CST Pharma Ltd) 30 tablet,Jardiance,INUK.2989,A10BK03,,25.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,f,f,,342293.0,0.0,,UK,IN,D ,66431,2019-12-05,2020-05-04,V
335156,344657,Jardiance 10mg tablets (Mawdsley-Brooks & Company Ltd),Jardiance 10mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet,Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,f,f,,342741.0,0.0,,UK,IN,D ,66431,2019-12-05,2020-05-04,V
335158,344659,Jardiance 25mg tablets (Mawdsley-Brooks & Company Ltd),Jardiance 25mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet,Jardiance,INUK.2989,A10BK03,,25.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,f,f,,342742.0,0.0,,UK,IN,D ,66431,2019-12-05,2020-05-04,V
335749,345252,Jardiance 10mg tablets (Ethigen Ltd),Jardiance 10mg tablets (Ethigen Ltd) 30 tablet,Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,f,f,,343049.0,0.0,,UK,IN,D ,78895,2019-12-05,2020-07-10,V
338792,348394,Jardiance 10mg tablets (DE Pharmaceuticals),Jardiance 10mg tablets (DE Pharmaceuticals),Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,203399.0,0.0,,UK,IN,D ,66431,2020-03-06,2020-05-04,V
338793,348395,Jardiance 10mg tablets (DE Pharmaceuticals),Jardiance 10mg tablets (DE Pharmaceuticals) 28 tablet,Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,348394.0,0.0,,UK,IN,D ,66431,2020-03-06,2020-05-04,V
338794,348396,Jardiance 10mg tablets (DE Pharmaceuticals),Jardiance 10mg tablets (DE Pharmaceuticals) 30 tablet,Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,f,f,,348394.0,0.0,,UK,IN,D ,66431,2020-03-06,2020-05-04,V
338795,348397,Jardiance 25mg tablets (DE Pharmaceuticals),Jardiance 25mg tablets (DE Pharmaceuticals),Jardiance,INUK.2989,A10BK03,,25.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,203410.0,0.0,,UK,IN,D ,66431,2020-03-06,2020-05-04,V
338796,348398,Jardiance 25mg tablets (DE Pharmaceuticals),Jardiance 25mg tablets (DE Pharmaceuticals) 28 tablet,Jardiance,INUK.2989,A10BK03,,25.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,348397.0,0.0,,UK,IN,D ,66431,2020-03-06,2020-05-04,V
338797,348399,Jardiance 25mg tablets (DE Pharmaceuticals),Jardiance 25mg tablets (DE Pharmaceuticals) 30 tablet,Jardiance,INUK.2989,A10BK03,,25.0,INUK.258684004,0.0,,0.0,,30.0,INUK.428673006,0.0,,f,f,,348397.0,0.0,,UK,IN,D ,66431,2020-03-06,2020-05-04,V
368927,368816,Jardiance 10mg tablets (Ethigen Ltd),Jardiance 10mg tablets (Ethigen Ltd) 28 tablet,Jardiance,INUK.2989,A10BK03,,10.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,343049.0,0.0,,UK,IN,D ,176969,2022-06-10,2022-06-10,V
