,product_id,short_name,long_name,brand_name,product_molecule_code,product_atc_code,product_ephmra_code,dosage_1,product_dosage_unit_code_1,dosage_2,product_dosage_unit_code_2,dosage_3,product_dosage_unit_code_3,dose_1,product_dose_unit_code_1,dose_2,product_dose_unit_code_2,is_generic,is_dci,substitute_product_id,parent_product_id,dose,product_dose_unit_code,country_code,platform_code,data_source_code,job_id,created_date,updated_date,status_code
182235,189059,Vipidia 12.5mg tablets (Takeda UK Ltd),Vipidia 12.5mg tablets (Takeda UK Ltd),Vipidia,INUK.2950,A10BH04,,12.5,INUK.258684004,0,,0,,0,,0,,f,f,,189058,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
182236,189060,Vipidia 12.5mg tablets (Takeda UK Ltd),Vipidia 12.5mg tablets (Takeda UK Ltd) 28 tablet2 x 14 tablets,Vipidia,INUK.2950,A10BH04,,12.5,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,189059,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
242335,249399,Vipidia 12.5mg tablets (Waymade Healthcare Plc),Vipidia 12.5mg tablets (Waymade Healthcare Plc),Vipidia,INUK.2950,A10BH04,,12.5,INUK.258684004,0,,0,,0,,0,,f,f,,189058,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
242336,249400,Vipidia 12.5mg tablets (Waymade Healthcare Plc),Vipidia 12.5mg tablets (Waymade Healthcare Plc) 28 tablet,Vipidia,INUK.2950,A10BH04,,12.5,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,249399,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
339184,348801,Vipidia 25mg tablets (DE Pharmaceuticals),Vipidia 25mg tablets (DE Pharmaceuticals),Vipidia,INUK.2950,A10BH04,,25,INUK.258684004,0,,0,,0,,0,,f,f,,189061,0,,UK,IN,D ,66431,01/04/2020,04/05/2020,V
339185,348802,Vipidia 25mg tablets (DE Pharmaceuticals),Vipidia 25mg tablets (DE Pharmaceuticals) 28 tablet,Vipidia,INUK.2950,A10BH04,,25,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,348801,0,,UK,IN,D ,66431,01/04/2020,04/05/2020,V
333643,343018,Vipidia 25mg tablets (Ethigen Ltd),Vipidia 25mg tablets (Ethigen Ltd),Vipidia,INUK.2950,A10BH04,,25,INUK.258684004,0,,0,,0,,0,,f,f,,189061,0,,UK,IN,D ,78895,10/10/2019,10/07/2020,V
342705,345428,Vipidia 25mg tablets (Ethigen Ltd),Vipidia 25mg tablets (Ethigen Ltd) 28 tablet,Vipidia,INUK.2950,A10BH04,,25,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,343018,0,,UK,IN,D ,78895,05/12/2019,10/07/2020,V
182238,189062,Vipidia 25mg tablets (Takeda UK Ltd),Vipidia 25mg tablets (Takeda UK Ltd),Vipidia,INUK.2950,A10BH04,,25,INUK.258684004,0,,0,,0,,0,,f,f,,189061,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
182239,189063,Vipidia 25mg tablets (Takeda UK Ltd),Vipidia 25mg tablets (Takeda UK Ltd) 28 tablet2 x 14 tablets,Vipidia,INUK.2950,A10BH04,,25,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,189062,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
242337,249401,Vipidia 25mg tablets (Waymade Healthcare Plc),Vipidia 25mg tablets (Waymade Healthcare Plc),Vipidia,INUK.2950,A10BH04,,25,INUK.258684004,0,,0,,0,,0,,f,f,,189061,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
242338,249402,Vipidia 25mg tablets (Waymade Healthcare Plc),Vipidia 25mg tablets (Waymade Healthcare Plc) 28 tablet,Vipidia,INUK.2950,A10BH04,,25,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,249401,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
333350,342726,Vipidia 6.25mg tablets (CST Pharma Ltd),Vipidia 6.25mg tablets (CST Pharma Ltd),Vipidia,INUK.2950,A10BH04,,6.2,INUK.258684004,0,,0,,0,,0,,f,f,,189039,0,,UK,IN,D ,66431,10/09/2019,04/05/2020,V
335209,344709,Vipidia 6.25mg tablets (CST Pharma Ltd),Vipidia 6.25mg tablets (CST Pharma Ltd) 28 tablet,Vipidia,INUK.2950,A10BH04,,6.2,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,342726,0,,UK,IN,D ,66431,05/12/2019,04/05/2020,V
339180,348797,Vipidia 6.25mg tablets (DE Pharmaceuticals),Vipidia 6.25mg tablets (DE Pharmaceuticals),Vipidia,INUK.2950,A10BH04,,6.2,INUK.258684004,0,,0,,0,,0,,f,f,,189039,0,,UK,IN,D ,66431,01/04/2020,04/05/2020,V
339181,348798,Vipidia 6.25mg tablets (DE Pharmaceuticals),Vipidia 6.25mg tablets (DE Pharmaceuticals) 28 tablet,Vipidia,INUK.2950,A10BH04,,6.2,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,348797,0,,UK,IN,D ,66431,01/04/2020,04/05/2020,V
328752,337973,Vipidia 6.25mg tablets (Originalis B.V.),Vipidia 6.25mg tablets (Originalis B.V.),Vipidia,INUK.2950,A10BH04,,6.2,INUK.258684004,0,,0,,0,,0,,f,f,,189039,0,,UK,IN,D ,66431,04/04/2019,04/05/2020,V
328753,337974,Vipidia 6.25mg tablets (Originalis B.V.),Vipidia 6.25mg tablets (Originalis B.V.) 28 tablet,Vipidia,INUK.2950,A10BH04,,6.2,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,337973,0,,UK,IN,D ,66431,04/04/2019,04/05/2020,V
337082,346617,Vipidia 6.25mg tablets (Pharmaram Ltd),Vipidia 6.25mg tablets (Pharmaram Ltd),Vipidia,INUK.2950,A10BH04,,6.2,INUK.258684004,0,,0,,0,,0,,f,f,,189039,0,,UK,IN,D ,66431,18/01/2020,04/05/2020,V
355043,347250,Vipidia 6.25mg tablets (Pharmaram Ltd),Vipidia 6.25mg tablets (Pharmaram Ltd) 28 tablet,Vipidia,INUK.2950,A10BH04,,6.2,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,346617,0,,UK,IN,D ,66431,12/02/2020,04/05/2020,V
182216,189040,Vipidia 6.25mg tablets (Takeda UK Ltd),Vipidia 6.25mg tablets (Takeda UK Ltd),Vipidia,INUK.2950,A10BH04,,6.2,INUK.258684004,0,,0,,0,,0,,f,f,,189039,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
182217,189041,Vipidia 6.25mg tablets (Takeda UK Ltd),Vipidia 6.25mg tablets (Takeda UK Ltd) 28 tablet2 x 14 tablets,Vipidia,INUK.2950,A10BH04,,6.2,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,189040,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V

