,code,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name,code_attributes
10,INUK.H330.13,Hay fever with asthma,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""15248.0"", ""Category"": ""Diagnosis of Asthma""}]"
11,INUK.H33zz11,Exercise induced asthma,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""4606.0"", ""Category"": ""Diagnosis of Asthma""}]"
12,INUK.H33z111,Asthma attack NOS,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""8335.0"", ""Category"": ""Diagnosis of Asthma""}]"
13,INUK.H331000,Intrinsic asthma without status asthmaticus,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""29325.0"", ""Category"": ""Diagnosis of Asthma""}]"
14,INUK.H330011,Hay fever with asthma,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""5627.0"", ""Category"": ""Diagnosis of Asthma""}]"
15,INUK.H33zz12,Allergic asthma NEC,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""21232.0"", ""Category"": ""Diagnosis of Asthma""}]"
16,INUK.H332.00,Mixed asthma,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""25796.0"", ""Category"": ""Diagnosis of Asthma""}]"
17,INUK.173d.00,Work aggravated asthma,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""73522.0"", ""Category"": ""Diagnosis of Asthma""}]"
18,INUK.H331.00,Intrinsic asthma,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""5267.0"", ""Category"": ""Diagnosis of Asthma""}]"
19,INUK.H33z011,Severe asthma attack,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""233.0"", ""Category"": ""Diagnosis of Asthma""}]"
20,INUK.H331100,Intrinsic asthma with status asthmaticus,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""58196.0"", ""Category"": ""Diagnosis of Asthma""}]"
21,INUK.H33z100,Asthma attack,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""232.0"", ""Category"": ""Diagnosis of Asthma""}]"
22,INUK.173c.00,Occupational asthma,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""22752.0"", ""Category"": ""Diagnosis of Asthma""}]"
23,INUK.H330.14,Pollen asthma,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""7731.0"", ""Category"": ""Diagnosis of Asthma""}]"
24,INUK.H330.12,Childhood asthma,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""1208.0"", ""Category"": ""Diagnosis of Asthma""}]"
25,INUK.H312000,Chronic asthmatic bronchitis,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""5798.0"", ""Category"": ""Diagnosis of Asthma""}]"
26,INUK.H33z.00,Asthma unspecified,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""4442.0"", ""Category"": ""Diagnosis of Asthma""}]"
27,INUK.H33z000,Status asthmaticus NOS,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""4892.0"", ""Category"": ""Diagnosis of Asthma""}]"
28,INUK.H330.11,Allergic asthma,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""2290.0"", ""Category"": ""Diagnosis of Asthma""}]"
29,INUK.H330.00,Extrinsic (atopic) asthma,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""7146.0"", ""Category"": ""Diagnosis of Asthma""}]"
30,INUK.H33..11,Bronchial asthma,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""1555.0"", ""Category"": ""Diagnosis of Asthma""}]"
31,INUK.1O2..00,Asthma confirmed,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""11370.0"", ""Category"": ""Diagnosis of Asthma""}]"
32,INUK.H33..00,Asthma,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""78.0"", ""Category"": ""Diagnosis of Asthma""}]"
33,INUK.2126200.0,Asthma resolved,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""10996.0"", ""Category"": ""History of Asthma""}]"
34,INUK.14B4.00,H/O: asthma,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""719.0"", ""Category"": ""History of Asthma""}]"
35,INUK.H33z.11,Hyperreactive airways disease,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""32727.0"", ""Category"": ""Diagnosis of Asthma""}]"
36,INUK.H330111,Extrinsic asthma with asthma attack,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""6707.0"", ""Category"": ""Diagnosis of Asthma""}]"
37,INUK.173A.00,Exercise induced asthma,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""5867.0"", ""Category"": ""Diagnosis of Asthma""}]"
38,INUK.1780.00,Aspirin induced asthma,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""41017.0"", ""Category"": ""Diagnosis of Asthma""}]"
39,INUK.H33z200,Late-onset asthma,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""12987.0"", ""Category"": ""Diagnosis of Asthma""}]"
40,INUK.H334.00,Brittle asthma,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""40823.0"", ""Category"": ""Diagnosis of Asthma""}]"
41,INUK.H333.00,Acute exacerbation of asthma,Read codes v2,C992,3123,Asthma - Primary care,PH109,218,Asthma,"[{""Disease"": ""Asthma"", ""Medcode"": ""185.0"", ""Category"": ""Diagnosis of Asthma""}]"
