,product_id,short_name,long_name,brand_name,product_molecule_code,product_atc_code,product_ephmra_code,dosage_1,product_dosage_unit_code_1,dosage_2,product_dosage_unit_code_2,dosage_3,product_dosage_unit_code_3,dose_1,product_dose_unit_code_1,dose_2,product_dose_unit_code_2,is_generic,is_dci,substitute_product_id,parent_product_id,dose,product_dose_unit_code,country_code,platform_code,data_source_code,job_id,created_date,updated_date,status_code
132330,137686,Januvia 100mg tablets (Sigma Pharmaceuticals Plc),Januvia 100mg tablets (Sigma Pharmaceuticals Plc),Januvia,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,0,,0,,f,f,,85711,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
132331,137687,Januvia 100mg tablets (Sigma Pharmaceuticals Plc),Januvia 100mg tablets (Sigma Pharmaceuticals Plc) 28 tablet,Januvia,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,137686,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
153659,159517,Januvia 100mg tablets (Waymade Healthcare Plc),Januvia 100mg tablets (Waymade Healthcare Plc),Januvia,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,0,,0,,f,f,,85711,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
153660,159518,Januvia 100mg tablets (Waymade Healthcare Plc),Januvia 100mg tablets (Waymade Healthcare Plc) 28 tablet,Januvia,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,159517,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
332658,342021,Januvia 25mg tablets (CST Pharma Ltd),Januvia 25mg tablets (CST Pharma Ltd),Januvia,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,0,,0,,f,f,,159427,0,,UK,IN,D ,66431,16/08/2019,04/05/2020,V
334802,344308,Januvia 25mg tablets (CST Pharma Ltd),Januvia 25mg tablets (CST Pharma Ltd) 28 tablet,Januvia,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,342021,0,,UK,IN,D ,66431,05/12/2019,04/05/2020,V
338788,348390,Januvia 25mg tablets (DE Pharmaceuticals),Januvia 25mg tablets (DE Pharmaceuticals),Januvia,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,0,,0,,f,f,,159427,0,,UK,IN,D ,66431,06/03/2020,04/05/2020,V
338789,348391,Januvia 25mg tablets (DE Pharmaceuticals),Januvia 25mg tablets (DE Pharmaceuticals) 28 tablet,Januvia,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,348390,0,,UK,IN,D ,66431,06/03/2020,04/05/2020,V
333570,342945,Januvia 25mg tablets (Ethigen Ltd),Januvia 25mg tablets (Ethigen Ltd),Januvia,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,0,,0,,f,f,,159427,0,,UK,IN,D ,78895,10/10/2019,10/07/2020,V
335746,345249,Januvia 25mg tablets (Ethigen Ltd),Januvia 25mg tablets (Ethigen Ltd) 28 tablet,Januvia,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,342945,0,,UK,IN,D ,78895,05/12/2019,10/07/2020,V
333173,342549,Januvia 25mg tablets (Mawdsley-Brooks & Company Ltd),Januvia 25mg tablets (Mawdsley-Brooks & Company Ltd),Januvia,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,0,,0,,f,f,,159427,0,,UK,IN,D ,66431,10/09/2019,04/05/2020,V
335153,344654,Januvia 25mg tablets (Mawdsley-Brooks & Company Ltd),Januvia 25mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet,Januvia,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,342549,0,,UK,IN,D ,66431,05/12/2019,04/05/2020,V
349294,159428,Januvia 25mg tablets (Merck Sharp & Dohme (UK) Ltd),Januvia 25mg tablets (Merck Sharp & Dohme (UK) Ltd),Januvia,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,0,,0,,f,f,,159427,0,,UK,IN,D ,118515,02/10/2018,10/02/2021,V
349295,159429,Januvia 25mg tablets (Merck Sharp & Dohme (UK) Ltd),Januvia 25mg tablets (Merck Sharp & Dohme (UK) Ltd) 28 tablet2 x 14 tablets,Januvia,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,159428,0,,UK,IN,D ,118515,02/10/2018,10/02/2021,V
328632,337843,Januvia 25mg tablets (Pharmaram Ltd),Januvia 25mg tablets (Pharmaram Ltd),Januvia,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,0,,0,,f,f,,159427,0,,UK,IN,D ,66431,04/04/2019,04/05/2020,V
328633,337844,Januvia 25mg tablets (Pharmaram Ltd),Januvia 25mg tablets (Pharmaram Ltd) 28 tablet,Januvia,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,337843,0,,UK,IN,D ,66431,04/04/2019,04/05/2020,V
182542,189378,Januvia 25mg tablets (Waymade Healthcare Plc),Januvia 25mg tablets (Waymade Healthcare Plc),Januvia,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,0,,0,,f,f,,159427,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
182543,189379,Januvia 25mg tablets (Waymade Healthcare Plc),Januvia 25mg tablets (Waymade Healthcare Plc) 28 tablet,Januvia,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,189378,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
332660,342023,Januvia 50mg tablets (CST Pharma Ltd),Januvia 50mg tablets (CST Pharma Ltd),Januvia,INUK.2399,A10BH01,,50,INUK.258684004,0,,0,,0,,0,,f,f,,159424,0,,UK,IN,D ,66431,16/08/2019,04/05/2020,V
334803,344309,Januvia 50mg tablets (CST Pharma Ltd),Januvia 50mg tablets (CST Pharma Ltd) 28 tablet,Januvia,INUK.2399,A10BH01,,50,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,342023,0,,UK,IN,D ,66431,05/12/2019,04/05/2020,V
338790,348392,Januvia 50mg tablets (DE Pharmaceuticals),Januvia 50mg tablets (DE Pharmaceuticals),Januvia,INUK.2399,A10BH01,,50,INUK.258684004,0,,0,,0,,0,,f,f,,159424,0,,UK,IN,D ,66431,06/03/2020,04/05/2020,V
338791,348393,Januvia 50mg tablets (DE Pharmaceuticals),Januvia 50mg tablets (DE Pharmaceuticals) 28 tablet,Januvia,INUK.2399,A10BH01,,50,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,348392,0,,UK,IN,D ,66431,06/03/2020,04/05/2020,V
335747,345250,Januvia 50mg tablets (Ethigen Ltd),Januvia 50mg tablets (Ethigen Ltd) 28 tablet,Januvia,INUK.2399,A10BH01,,50,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,343087,0,,UK,IN,D ,78895,05/12/2019,10/07/2020,V
349421,343087,Januvia 50mg tablets (Ethigen Ltd),Januvia 50mg tablets (Ethigen Ltd),Januvia,INUK.2399,A10BH01,,50,INUK.258684004,0,,0,,0,,0,,f,f,,159424,0,,UK,IN,D ,78895,10/10/2019,10/07/2020,V
333174,342550,Januvia 50mg tablets (Mawdsley-Brooks & Company Ltd),Januvia 50mg tablets (Mawdsley-Brooks & Company Ltd),Januvia,INUK.2399,A10BH01,,50,INUK.258684004,0,,0,,0,,0,,f,f,,159424,0,,UK,IN,D ,66431,10/09/2019,04/05/2020,V
335154,344655,Januvia 50mg tablets (Mawdsley-Brooks & Company Ltd),Januvia 50mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet,Januvia,INUK.2399,A10BH01,,50,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,342550,0,,UK,IN,D ,66431,05/12/2019,04/05/2020,V
349291,159425,Januvia 50mg tablets (Merck Sharp & Dohme (UK) Ltd),Januvia 50mg tablets (Merck Sharp & Dohme (UK) Ltd),Januvia,INUK.2399,A10BH01,,50,INUK.258684004,0,,0,,0,,0,,f,f,,159424,0,,UK,IN,D ,118515,02/10/2018,10/02/2021,V
349292,159426,Januvia 50mg tablets (Merck Sharp & Dohme (UK) Ltd),Januvia 50mg tablets (Merck Sharp & Dohme (UK) Ltd) 28 tablet2 x 14 tablets,Januvia,INUK.2399,A10BH01,,50,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,159425,0,,UK,IN,D ,118515,02/10/2018,10/02/2021,V
328634,337845,Januvia 50mg tablets (Pharmaram Ltd),Januvia 50mg tablets (Pharmaram Ltd),Januvia,INUK.2399,A10BH01,,50,INUK.258684004,0,,0,,0,,0,,f,f,,159424,0,,UK,IN,D ,66431,04/04/2019,04/05/2020,V
328635,337846,Januvia 50mg tablets (Pharmaram Ltd),Januvia 50mg tablets (Pharmaram Ltd) 28 tablet,Januvia,INUK.2399,A10BH01,,50,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,337845,0,,UK,IN,D ,66431,04/04/2019,04/05/2020,V
175611,182277,Januvia 50mg tablets (Waymade Healthcare Plc),Januvia 50mg tablets (Waymade Healthcare Plc),Januvia,INUK.2399,A10BH01,,50,INUK.258684004,0,,0,,0,,0,,f,f,,159424,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
175612,182278,Januvia 50mg tablets (Waymade Healthcare Plc),Januvia 50mg tablets (Waymade Healthcare Plc) 28 tablet,Januvia,INUK.2399,A10BH01,,50,INUK.258684004,0,,0,,28,INUK.428673006,0,,f,f,,182277,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
66762,85711,Sitagliptin 100mg tablets,Sitagliptin 100mg tablets,,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,0,,0,,f,t,,,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
374427,373013,Sitagliptin 100mg tablets (A A H Pharmaceuticals Ltd),Sitagliptin 100mg tablets (A A H Pharmaceuticals Ltd),,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,0,,0,,t,f,,85711,0,,UK,IN,D ,200676,10/12/2022,10/12/2022,V
374428,373014,Sitagliptin 100mg tablets (A A H Pharmaceuticals Ltd),Sitagliptin 100mg tablets (A A H Pharmaceuticals Ltd) 28 tablet2 x 14 tablets,,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,28,INUK.428673006,0,,t,f,,373013,0,,UK,IN,D ,200676,10/12/2022,10/12/2022,V
368380,374321,Sitagliptin 100mg tablets (Accord Healthcare Ltd),Sitagliptin 100mg tablets (Accord Healthcare Ltd),,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,0,,0,,t,f,,85711,0,,UK,IN,D ,216628,10/02/2023,10/02/2023,V
368381,374322,Sitagliptin 100mg tablets (Accord Healthcare Ltd),Sitagliptin 100mg tablets (Accord Healthcare Ltd) 28 tablet2 x 14 tablets,,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,28,INUK.428673006,0,,t,f,,374321,0,,UK,IN,D ,216628,10/02/2023,10/02/2023,V
374829,373427,Sitagliptin 100mg tablets (Amarox Ltd),Sitagliptin 100mg tablets (Amarox Ltd),,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,0,,0,,t,f,,85711,0,,UK,IN,D ,200676,10/12/2022,10/12/2022,V
374830,373428,Sitagliptin 100mg tablets (Amarox Ltd),Sitagliptin 100mg tablets (Amarox Ltd) 28 tablet2 x 14 tablets,,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,28,INUK.428673006,0,,t,f,,373427,0,,UK,IN,D ,200676,10/12/2022,10/12/2022,V
349490,371578,Sitagliptin 100mg tablets (Dr Reddy's Laboratories (UK) Ltd),Sitagliptin 100mg tablets (Dr Reddy's Laboratories (UK) Ltd),,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,0,,0,,t,f,,85711,0,,UK,IN,D ,188341,08/11/2022,10/11/2022,V
373745,372381,Sitagliptin 100mg tablets (Dr Reddy's Laboratories (UK) Ltd),Sitagliptin 100mg tablets (Dr Reddy's Laboratories (UK) Ltd) 28 tablet2 x 14 tablets,,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,28,INUK.428673006,0,,t,f,,371578,0,,UK,IN,D ,188341,10/11/2022,10/11/2022,V
374177,372733,Sitagliptin 100mg tablets (Genus Pharmaceuticals Ltd),Sitagliptin 100mg tablets (Genus Pharmaceuticals Ltd),,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,0,,0,,t,f,,85711,0,,UK,IN,D ,200676,10/12/2022,10/12/2022,V
374178,372734,Sitagliptin 100mg tablets (Genus Pharmaceuticals Ltd),Sitagliptin 100mg tablets (Genus Pharmaceuticals Ltd) 28 tablet2 x 14 tablets,,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,28,INUK.428673006,0,,t,f,,372733,0,,UK,IN,D ,200676,10/12/2022,10/12/2022,V
368562,374502,Sitagliptin 100mg tablets (Milpharm Ltd),Sitagliptin 100mg tablets (Milpharm Ltd),,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,0,,0,,t,f,,85711,0,,UK,IN,D ,216628,10/02/2023,10/02/2023,V
368563,374503,Sitagliptin 100mg tablets (Milpharm Ltd),Sitagliptin 100mg tablets (Milpharm Ltd) 28 tablet2 x 14 tablets,,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,28,INUK.428673006,0,,t,f,,374502,0,,UK,IN,D ,216628,10/02/2023,10/02/2023,V
372640,371385,Sitagliptin 100mg tablets (Morningside Healthcare Ltd),Sitagliptin 100mg tablets (Morningside Healthcare Ltd) 28 tablet2 x 14 tablets,,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,28,INUK.428673006,0,,t,f,,370628,0,,UK,IN,D ,186160,10/10/2022,10/10/2022,V
373244,370628,Sitagliptin 100mg tablets (Morningside Healthcare Ltd),Sitagliptin 100mg tablets (Morningside Healthcare Ltd),,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,0,,0,,t,f,,85711,0,,UK,IN,D ,186160,08/10/2022,10/10/2022,V
372690,371435,Sitagliptin 100mg tablets (Torrent Pharma (UK) Ltd),Sitagliptin 100mg tablets (Torrent Pharma (UK) Ltd) 28 tablet2 x 14 tablets,,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,28,INUK.428673006,0,,t,f,,370627,0,,UK,IN,D ,186160,10/10/2022,10/10/2022,V
373243,370627,Sitagliptin 100mg tablets (Torrent Pharma (UK) Ltd),Sitagliptin 100mg tablets (Torrent Pharma (UK) Ltd),,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,0,,0,,t,f,,85711,0,,UK,IN,D ,186160,08/10/2022,10/10/2022,V
373906,372553,Sitagliptin 100mg tablets (Viatris UK Healthcare Ltd),Sitagliptin 100mg tablets (Viatris UK Healthcare Ltd),,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,0,,0,,t,f,,85711,0,,UK,IN,D ,200676,10/12/2022,10/12/2022,V
373907,372554,Sitagliptin 100mg tablets (Viatris UK Healthcare Ltd),Sitagliptin 100mg tablets (Viatris UK Healthcare Ltd) 28 tablet4 x 7 tablets,,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,28,INUK.428673006,0,,t,f,,372553,0,,UK,IN,D ,200676,10/12/2022,10/12/2022,V
182551,189387,Sitagliptin 100mg tablets (Waymade Healthcare Plc),Sitagliptin 100mg tablets (Waymade Healthcare Plc),,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,0,,0,,t,f,,85711,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
182552,189388,Sitagliptin 100mg tablets (Waymade Healthcare Plc),Sitagliptin 100mg tablets (Waymade Healthcare Plc) 28 tablet,,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,28,INUK.428673006,0,,t,f,,189387,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
349489,371577,Sitagliptin 100mg tablets (Zentiva Pharma UK Ltd),Sitagliptin 100mg tablets (Zentiva Pharma UK Ltd),,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,0,,0,,t,f,,85711,0,,UK,IN,D ,188341,08/11/2022,10/11/2022,V
372989,372008,Sitagliptin 100mg tablets (Zentiva Pharma UK Ltd),Sitagliptin 100mg tablets (Zentiva Pharma UK Ltd) 28 tablet2 x 14 tablets,,INUK.2399,A10BH01,,100,INUK.258684004,0,,0,,28,INUK.428673006,0,,t,f,,371577,0,,UK,IN,D ,188341,10/11/2022,10/11/2022,V
374574,373160,Sitagliptin 100mg/5ml oral solution sugar free ,Sitagliptin 100mg/5ml oral solution sugar free ,,INUK.4374,,,20,INUK.258684004,0,,0,,0,,0,,f,t,,,0,,UK,IN,D ,200676,10/12/2022,10/12/2022,V
375522,375485,Sitagliptin 100mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd),Sitagliptin 100mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd),,INUK.4374,,,20,INUK.258684004,0,,0,,0,,0,,t,f,,373160,0,,UK,IN,D ,223905,15/04/2023,10/05/2023,V
374575,373161,Sitagliptin 100mg/5ml oral solution sugar free (Thame Laboratories Ltd),Sitagliptin 100mg/5ml oral solution sugar free (Thame Laboratories Ltd),,INUK.4374,,,20,INUK.258684004,0,,0,,0,,0,,t,f,,373160,0,,UK,IN,D ,200676,10/12/2022,10/12/2022,V
374576,373162,Sitagliptin 100mg/5ml oral solution sugar free (Thame Laboratories Ltd),Sitagliptin 100mg/5ml oral solution sugar free (Thame Laboratories Ltd) 150 ml,,INUK.4374,,,20,INUK.258684004,0,,0,,150,INUK.258773002,0,,t,f,,373161,0,,UK,IN,D ,200676,10/12/2022,10/12/2022,V
375486,375414,Sitagliptin 125mg/5ml oral solution sugar free,Sitagliptin 125mg/5ml oral solution sugar free,,INUK.4374,,,25,INUK.258684004,0,,0,,0,,0,,f,t,,,0,,UK,IN,D ,223905,15/04/2023,10/05/2023,V
375487,375415,Sitagliptin 125mg/5ml oral solution sugar free (Zentiva Pharma UK Ltd),Sitagliptin 125mg/5ml oral solution sugar free (Zentiva Pharma UK Ltd),,INUK.4374,,,25,INUK.258684004,0,,0,,0,,0,,t,f,,375414,0,,UK,IN,D ,223905,15/04/2023,10/05/2023,V
349293,159427,Sitagliptin 25mg tablets,Sitagliptin 25mg tablets,,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,0,,0,,f,t,,,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
374423,373009,Sitagliptin 25mg tablets (A A H Pharmaceuticals Ltd),Sitagliptin 25mg tablets (A A H Pharmaceuticals Ltd),,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,0,,0,,t,f,,159427,0,,UK,IN,D ,200676,10/12/2022,10/12/2022,V
374424,373010,Sitagliptin 25mg tablets (A A H Pharmaceuticals Ltd),Sitagliptin 25mg tablets (A A H Pharmaceuticals Ltd) 28 tablet2 x 14 tablets,,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,28,INUK.428673006,0,,t,f,,373009,0,,UK,IN,D ,200676,10/12/2022,10/12/2022,V
368376,374317,Sitagliptin 25mg tablets (Accord Healthcare Ltd),Sitagliptin 25mg tablets (Accord Healthcare Ltd),,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,0,,0,,t,f,,159427,0,,UK,IN,D ,216628,10/02/2023,10/02/2023,V
368377,374318,Sitagliptin 25mg tablets (Accord Healthcare Ltd),Sitagliptin 25mg tablets (Accord Healthcare Ltd) 28 tablet2 x 14 tablets,,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,28,INUK.428673006,0,,t,f,,374317,0,,UK,IN,D ,216628,10/02/2023,10/02/2023,V
374831,373429,Sitagliptin 25mg tablets (Amarox Ltd),Sitagliptin 25mg tablets (Amarox Ltd),,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,0,,0,,t,f,,159427,0,,UK,IN,D ,200676,10/12/2022,10/12/2022,V
374832,373430,Sitagliptin 25mg tablets (Amarox Ltd),Sitagliptin 25mg tablets (Amarox Ltd) 28 tablet2 x 14 tablets,,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,28,INUK.428673006,0,,t,f,,373429,0,,UK,IN,D ,200676,10/12/2022,10/12/2022,V
349633,371876,Sitagliptin 25mg tablets (Dr Reddy's Laboratories (UK) Ltd),Sitagliptin 25mg tablets (Dr Reddy's Laboratories (UK) Ltd),,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,0,,0,,t,f,,159427,0,,UK,IN,D ,188341,08/11/2022,10/11/2022,V
373743,372379,Sitagliptin 25mg tablets (Dr Reddy's Laboratories (UK) Ltd),Sitagliptin 25mg tablets (Dr Reddy's Laboratories (UK) Ltd) 28 tablet2 x 14 tablets,,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,28,INUK.428673006,0,,t,f,,371876,0,,UK,IN,D ,188341,10/11/2022,10/11/2022,V
374173,372729,Sitagliptin 25mg tablets (Genus Pharmaceuticals Ltd),Sitagliptin 25mg tablets (Genus Pharmaceuticals Ltd),,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,0,,0,,t,f,,159427,0,,UK,IN,D ,200676,10/12/2022,10/12/2022,V
374174,372730,Sitagliptin 25mg tablets (Genus Pharmaceuticals Ltd),Sitagliptin 25mg tablets (Genus Pharmaceuticals Ltd) 28 tablet2 x 14 tablets,,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,28,INUK.428673006,0,,t,f,,372729,0,,UK,IN,D ,200676,10/12/2022,10/12/2022,V
368558,374498,Sitagliptin 25mg tablets (Milpharm Ltd),Sitagliptin 25mg tablets (Milpharm Ltd),,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,0,,0,,t,f,,159427,0,,UK,IN,D ,216628,10/02/2023,10/02/2023,V
368559,374499,Sitagliptin 25mg tablets (Milpharm Ltd),Sitagliptin 25mg tablets (Milpharm Ltd) 28 tablet2 x 14 tablets,,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,28,INUK.428673006,0,,t,f,,374498,0,,UK,IN,D ,216628,10/02/2023,10/02/2023,V
372257,370904,Sitagliptin 25mg tablets (Morningside Healthcare Ltd),Sitagliptin 25mg tablets (Morningside Healthcare Ltd),,INUK.2399,A10BH01,,25,INUK.258684004,0,,0,,0,,0,,t,f,,159427,0,,UK,IN,D ,186160,08/10/2022,10/10/2022,V
