,product_id,short_name,long_name,brand_name,product_molecule_code,product_atc_code,product_ephmra_code,dosage_1,product_dosage_unit_code_1,dosage_2,product_dosage_unit_code_2,dosage_3,product_dosage_unit_code_3,dose_1,product_dose_unit_code_1,dose_2,product_dose_unit_code_2,is_generic,is_dci,substitute_product_id,parent_product_id,dose,product_dose_unit_code,country_code,platform_code,data_source_code,job_id,created_date,updated_date,status_code
218701,229537,Galvus 50mg tablets (Waymade Healthcare Plc),Galvus 50mg tablets (Waymade Healthcare Plc),Galvus,INUK.2507,A10BH02,,50,INUK.258684004,0,,0,,0,,0,,f,f,,100988,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
219612,229538,Galvus 50mg tablets (Waymade Healthcare Plc),Galvus 50mg tablets (Waymade Healthcare Plc) 56 tablet,Galvus,INUK.2507,A10BH02,,50,INUK.258684004,0,,0,,56,INUK.428673006,0,,f,f,,229537,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
96428,100988,Vildagliptin 50mg tablets,Vildagliptin 50mg tablets,,INUK.2507,A10BH02,,50,INUK.258684004,0,,0,,0,,0,,f,t,,,0,,UK,IN,D ,66431,02/10/2018,04/05/2020,V
374414,373001,Vildagliptin 50mg tablets (A A H Pharmaceuticals Ltd),Vildagliptin 50mg tablets (A A H Pharmaceuticals Ltd),,INUK.2507,A10BH02,,50,INUK.258684004,0,,0,,0,,0,,t,f,,100988,0,,UK,IN,D ,200676,10/12/2022,10/12/2022,V
374415,373002,Vildagliptin 50mg tablets (A A H Pharmaceuticals Ltd),Vildagliptin 50mg tablets (A A H Pharmaceuticals Ltd) 56 tablet8 x 7 tablets,,INUK.2507,A10BH02,,50,INUK.258684004,0,,0,,56,INUK.428673006,0,,t,f,,373001,0,,UK,IN,D ,200676,10/12/2022,10/12/2022,V
374334,372896,Vildagliptin 50mg tablets (Accord Healthcare Ltd),Vildagliptin 50mg tablets (Accord Healthcare Ltd),,INUK.2507,A10BH02,,50,INUK.258684004,0,,0,,0,,0,,t,f,,100988,0,,UK,IN,D ,200676,10/12/2022,10/12/2022,V
374335,372897,Vildagliptin 50mg tablets (Accord Healthcare Ltd),Vildagliptin 50mg tablets (Accord Healthcare Ltd) 56 tablet4 x 14 tablets,,INUK.2507,A10BH02,,50,INUK.258684004,0,,0,,56,INUK.428673006,0,,t,f,,372896,0,,UK,IN,D ,200676,10/12/2022,10/12/2022,V
349630,371873,Vildagliptin 50mg tablets (Alliance Healthcare (Distribution) Ltd),Vildagliptin 50mg tablets (Alliance Healthcare (Distribution) Ltd),,INUK.2507,A10BH02,,50,INUK.258684004,0,,0,,0,,0,,t,f,,100988,0,,UK,IN,D ,188341,08/11/2022,10/11/2022,V
373875,372510,Vildagliptin 50mg tablets (Alliance Healthcare (Distribution) Ltd),Vildagliptin 50mg tablets (Alliance Healthcare (Distribution) Ltd) 56 tablet8 x 7 tablets,,INUK.2507,A10BH02,,50,INUK.258684004,0,,0,,56,INUK.428673006,0,,t,f,,371873,0,,UK,IN,D ,188341,10/11/2022,10/11/2022,V
372923,371872,Vildagliptin 50mg tablets (Teva UK Ltd),Vildagliptin 50mg tablets (Teva UK Ltd),,INUK.2507,A10BH02,,50,INUK.258684004,0,,0,,0,,0,,t,f,,100988,0,,UK,IN,D ,188341,08/11/2022,10/11/2022,V
373799,372435,Vildagliptin 50mg tablets (Teva UK Ltd),Vildagliptin 50mg tablets (Teva UK Ltd) 56 tablet8 x 7 tablets,,INUK.2507,A10BH02,,50,INUK.258684004,0,,0,,56,INUK.428673006,0,,t,f,,371872,0,,UK,IN,D ,188341,10/11/2022,10/11/2022,V
372922,371871,Vildagliptin 50mg tablets (Torrent Pharma (UK) Ltd),Vildagliptin 50mg tablets (Torrent Pharma (UK) Ltd),,INUK.2507,A10BH02,,50,INUK.258684004,0,,0,,0,,0,,t,f,,100988,0,,UK,IN,D ,188341,08/11/2022,10/11/2022,V
373708,372344,Vildagliptin 50mg tablets (Torrent Pharma (UK) Ltd),Vildagliptin 50mg tablets (Torrent Pharma (UK) Ltd) 56 tablet8 x 7 tablets,,INUK.2507,A10BH02,,50,INUK.258684004,0,,0,,56,INUK.428673006,0,,t,f,,371871,0,,UK,IN,D ,188341,10/11/2022,10/11/2022,V
