,product_id,short_name,long_name,brand_name,product_molecule_code,product_atc_code,product_ephmra_code,dosage_1,product_dosage_unit_code_1,dosage_2,product_dosage_unit_code_2,dosage_3,product_dosage_unit_code_3,dose_1,product_dose_unit_code_1,dose_2,product_dose_unit_code_2,is_generic,is_dci,substitute_product_id,parent_product_id,dose,product_dose_unit_code,country_code,platform_code,data_source_code,job_id,created_date,updated_date,status_code
156,203,Lipitor 10mg tablets (Viatris UK Healthcare Ltd),Lipitor 10mg tablets (Viatris UK Healthcare Ltd),Lipitor,INUK.3507,C10AA05,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,360486.0,0.0,,UK,IN,D ,159313,2018-10-02,2022-02-10,V
157,204,Lipitor 10mg tablets (Viatris UK Healthcare Ltd),Lipitor 10mg tablets (Viatris UK Healthcare Ltd) 28 tablet4 x 7 tablets,Lipitor,INUK.3507,C10AA05,,10.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,203.0,0.0,,UK,IN,D ,159313,2018-10-02,2022-02-10,V
177,247,Atorvastatin 40mg tablets,Atorvastatin 40mg tablets,,INUK.3507,C10AA05,,40.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
178,248,Lipitor 40mg tablets (Viatris UK Healthcare Ltd),Lipitor 40mg tablets (Viatris UK Healthcare Ltd),Lipitor,INUK.3507,C10AA05,,40.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,360488.0,0.0,,UK,IN,D ,159313,2018-10-02,2022-02-10,V
179,249,Lipitor 40mg tablets (Viatris UK Healthcare Ltd),Lipitor 40mg tablets (Viatris UK Healthcare Ltd) 28 tablet4 x 7 tablets,Lipitor,INUK.3507,C10AA05,,40.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,248.0,0.0,,UK,IN,D ,159313,2018-10-02,2022-02-10,V
455,578,Fluvastatin 40mg capsules,Fluvastatin 40mg capsules,,INUK.2227,C10AA04,,40.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
462,585,Fluvastatin 20mg capsules,Fluvastatin 20mg capsules,,INUK.2227,C10AA04,,20.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
863,1029,Pravastatin 10mg tablets,Pravastatin 10mg tablets,,INUK.3410,C10AA03,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
866,1032,Pravastatin 20mg tablets,Pravastatin 20mg tablets,,INUK.3410,C10AA03,,20.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
874,1040,Pravastatin 40mg tablets,Pravastatin 40mg tablets,,INUK.3410,C10AA03,,40.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
1061,1239,Fluvastatin 80mg modified-release tablets,Fluvastatin 80mg modified-release tablets,,INUK.2227,C10AA04,,0.0,,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,33381,2018-10-02,2018-10-02,V
16389,18392,Fenofibrate micronised 200mg capsules,Fenofibrate micronised 200mg capsules,,INUK.2247,C10AB05,,200.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
16535,18393,Lipantil Micro 200 capsules (Viatris UK Healthcare Ltd),Lipantil Micro 200 capsules (Viatris UK Healthcare Ltd),Lipantil Micro,INUK.2247,C10AB05,,200.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,18392.0,0.0,,UK,IN,D ,159313,2018-10-02,2022-02-10,V
16536,18394,Lipantil Micro 200 capsules (Viatris UK Healthcare Ltd),Lipantil Micro 200 capsules (Viatris UK Healthcare Ltd) 28 capsule2 x 14 capsules,Lipantil Micro,INUK.2247,C10AB05,,200.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428641000,0.0,,f,f,,18393.0,0.0,,UK,IN,D ,159313,2018-10-02,2022-02-10,V
16539,18397,Fenofibrate micronised 200mg capsules (Viatris UK Healthcare Ltd),Fenofibrate micronised 200mg capsules (Viatris UK Healthcare Ltd),,INUK.2247,C10AB05,,200.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,18392.0,0.0,,UK,IN,D ,159313,2018-10-02,2022-02-10,V
16540,18398,Fenofibrate micronised 200mg capsules (Viatris UK Healthcare Ltd),Fenofibrate micronised 200mg capsules (Viatris UK Healthcare Ltd) 28 capsule2 x 14 capsules,,INUK.2247,C10AB05,,200.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428641000,0.0,,t,f,,18397.0,0.0,,UK,IN,D ,159313,2018-10-02,2022-02-10,V
16541,18399,Fenofibrate micronised 200mg capsules (Kent Pharma (UK) Ltd),Fenofibrate micronised 200mg capsules (Kent Pharma (UK) Ltd),,INUK.2247,C10AB05,,200.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,18392.0,0.0,,UK,IN,D ,137262,2018-10-02,2021-07-10,V
16542,18411,Lipantil Micro 67 capsules (Viatris UK Healthcare Ltd),Lipantil Micro 67 capsules (Viatris UK Healthcare Ltd),Lipantil Micro,INUK.2247,C10AB05,,67.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,18410.0,0.0,,UK,IN,D ,159313,2018-10-02,2022-02-10,V
16543,18412,Lipantil Micro 67 capsules (Viatris UK Healthcare Ltd),Lipantil Micro 67 capsules (Viatris UK Healthcare Ltd) 90 capsule9 x 10 capsules,Lipantil Micro,INUK.2247,C10AB05,,67.0,INUK.258684004,0.0,,0.0,,90.0,INUK.428641000,0.0,,f,f,,18411.0,0.0,,UK,IN,D ,159313,2018-10-02,2022-02-10,V
16544,18413,Fenofibrate micronised 267mg capsules,Fenofibrate micronised 267mg capsules,,INUK.2247,C10AB05,,267.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
16545,18414,Lipantil Micro 267 capsules (Viatris UK Healthcare Ltd),Lipantil Micro 267 capsules (Viatris UK Healthcare Ltd),Lipantil Micro,INUK.2247,C10AB05,,267.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,18413.0,0.0,,UK,IN,D ,159313,2018-10-02,2022-02-10,V
16546,18415,Lipantil Micro 267 capsules (Viatris UK Healthcare Ltd),Lipantil Micro 267 capsules (Viatris UK Healthcare Ltd) 28 capsule2 x 14 capsules,Lipantil Micro,INUK.2247,C10AB05,,267.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428641000,0.0,,f,f,,18414.0,0.0,,UK,IN,D ,159313,2018-10-02,2022-02-10,V
20206,22361,Fenofibrate micronised 200mg capsules (Sterwin Medicines),Fenofibrate micronised 200mg capsules (Sterwin Medicines),,INUK.2247,C10AB05,,200.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,18392.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
20207,22362,Fenofibrate micronised 200mg capsules (Sterwin Medicines),Fenofibrate micronised 200mg capsules (Sterwin Medicines) 28 capsule2 x 14 capsules,,INUK.2247,C10AB05,,200.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428641000,0.0,,t,f,,22361.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
21266,27935,Simvastatin 40mg tablets (Actavis UK Ltd),Simvastatin 40mg tablets (Actavis UK Ltd),,INUK.1839,C10AA01,,40.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,13.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
23738,26068,Rosuvastatin 10mg tablets,Rosuvastatin 10mg tablets,,INUK.2116,C10AA07,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
23739,26069,Crestor 10mg tablets (AstraZeneca UK Ltd),Crestor 10mg tablets (AstraZeneca UK Ltd),Crestor,INUK.2116,C10AA07,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,26068.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
23740,26070,Crestor 10mg tablets (AstraZeneca UK Ltd),Crestor 10mg tablets (AstraZeneca UK Ltd) 28 tablet2 x 14 tablets,Crestor,INUK.2116,C10AA07,,10.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,26069.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
23741,26071,Rosuvastatin 20mg tablets,Rosuvastatin 20mg tablets,,INUK.2116,C10AA07,,20.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
23742,26072,Crestor 20mg tablets (AstraZeneca UK Ltd),Crestor 20mg tablets (AstraZeneca UK Ltd),Crestor,INUK.2116,C10AA07,,20.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,26071.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
23743,26073,Crestor 20mg tablets (AstraZeneca UK Ltd),Crestor 20mg tablets (AstraZeneca UK Ltd) 28 tablet2 x 14 tablets,Crestor,INUK.2116,C10AA07,,20.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,26072.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
23746,26076,Rosuvastatin 40mg tablets,Rosuvastatin 40mg tablets,,INUK.2116,C10AA07,,40.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
23747,26077,Crestor 40mg tablets (AstraZeneca UK Ltd),Crestor 40mg tablets (AstraZeneca UK Ltd),Crestor,INUK.2116,C10AA07,,40.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,26076.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
23748,26078,Crestor 40mg tablets (AstraZeneca UK Ltd),Crestor 40mg tablets (AstraZeneca UK Ltd) 28 tablet4 x 7 tablets,Crestor,INUK.2116,C10AA07,,40.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,f,f,,26077.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25027,27933,Simvastatin 20mg tablets (Actavis UK Ltd),Simvastatin 20mg tablets (Actavis UK Ltd),,INUK.1839,C10AA01,,20.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,10.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25185,27583,Simvastatin 10mg tablets (Teva UK Ltd),Simvastatin 10mg tablets (Teva UK Ltd),,INUK.1839,C10AA01,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,7.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25186,27584,Simvastatin 10mg tablets (Teva UK Ltd),Simvastatin 10mg tablets (Teva UK Ltd) 28 tablet2 x 14 tablets,,INUK.1839,C10AA01,,10.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,t,f,,27583.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25187,27585,Simvastatin 20mg tablets (Teva UK Ltd),Simvastatin 20mg tablets (Teva UK Ltd),,INUK.1839,C10AA01,,20.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,10.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25188,27586,Simvastatin 20mg tablets (Teva UK Ltd),Simvastatin 20mg tablets (Teva UK Ltd) 28 tablet2 x 14 tablets,,INUK.1839,C10AA01,,20.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,t,f,,27585.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25189,27587,Simvastatin 40mg tablets (Teva UK Ltd),Simvastatin 40mg tablets (Teva UK Ltd),,INUK.1839,C10AA01,,40.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,13.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25190,27588,Simvastatin 40mg tablets (Teva UK Ltd),Simvastatin 40mg tablets (Teva UK Ltd) 28 tablet2 x 14 tablets,,INUK.1839,C10AA01,,40.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,t,f,,27587.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25495,27934,Simvastatin 20mg tablets (Actavis UK Ltd),Simvastatin 20mg tablets (Actavis UK Ltd) 28 tablet2 x 14 tablets,,INUK.1839,C10AA01,,20.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,t,f,,27933.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25523,27931,Simvastatin 10mg tablets (Actavis UK Ltd),Simvastatin 10mg tablets (Actavis UK Ltd),,INUK.1839,C10AA01,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,7.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25524,27932,Simvastatin 10mg tablets (Actavis UK Ltd),Simvastatin 10mg tablets (Actavis UK Ltd) 28 tablet2 x 14 tablets,,INUK.1839,C10AA01,,10.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,t,f,,27931.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25525,27936,Simvastatin 40mg tablets (Actavis UK Ltd),Simvastatin 40mg tablets (Actavis UK Ltd) 28 tablet4 x 7 tablets,,INUK.1839,C10AA01,,40.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,t,f,,27935.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25687,28098,Simvastatin 10mg tablets (Viatris UK Healthcare Ltd),Simvastatin 10mg tablets (Viatris UK Healthcare Ltd),,INUK.1839,C10AA01,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,7.0,0.0,,UK,IN,D ,159313,2018-10-02,2022-02-10,V
25688,28099,Simvastatin 10mg tablets (Viatris UK Healthcare Ltd),Simvastatin 10mg tablets (Viatris UK Healthcare Ltd) 28 tablet2 x 14 tablets,,INUK.1839,C10AA01,,10.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,t,f,,28098.0,0.0,,UK,IN,D ,159313,2018-10-02,2022-02-10,V
25689,28111,Simvastatin 20mg tablets (Ranbaxy (UK) Ltd),Simvastatin 20mg tablets (Ranbaxy (UK) Ltd),,INUK.1839,C10AA01,,20.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,10.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25690,28112,Simvastatin 20mg tablets (Ranbaxy (UK) Ltd),Simvastatin 20mg tablets (Ranbaxy (UK) Ltd) 28 tablet4 x 7 tablets,,INUK.1839,C10AA01,,20.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,t,f,,28111.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25694,28116,Simvastatin 40mg tablets (Ranbaxy (UK) Ltd),Simvastatin 40mg tablets (Ranbaxy (UK) Ltd),,INUK.1839,C10AA01,,40.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,13.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25695,28117,Simvastatin 40mg tablets (Ranbaxy (UK) Ltd),Simvastatin 40mg tablets (Ranbaxy (UK) Ltd) 28 tablet4 x 7 tablets,,INUK.1839,C10AA01,,40.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,t,f,,28116.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25700,28122,Simvastatin 10mg tablets (IVAX Pharmaceuticals UK Ltd),Simvastatin 10mg tablets (IVAX Pharmaceuticals UK Ltd),,INUK.1839,C10AA01,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,7.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25701,28123,Simvastatin 10mg tablets (IVAX Pharmaceuticals UK Ltd),Simvastatin 10mg tablets (IVAX Pharmaceuticals UK Ltd) 28 tablet2 x 14 tablets,,INUK.1839,C10AA01,,10.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,t,f,,28122.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25702,28124,Simvastatin 20mg tablets (IVAX Pharmaceuticals UK Ltd),Simvastatin 20mg tablets (IVAX Pharmaceuticals UK Ltd),,INUK.1839,C10AA01,,20.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,10.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25703,28125,Simvastatin 20mg tablets (IVAX Pharmaceuticals UK Ltd),Simvastatin 20mg tablets (IVAX Pharmaceuticals UK Ltd) 28 tablet2 x 14 tablets,,INUK.1839,C10AA01,,20.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,t,f,,28124.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25704,28126,Simvastatin 40mg tablets (IVAX Pharmaceuticals UK Ltd),Simvastatin 40mg tablets (IVAX Pharmaceuticals UK Ltd),,INUK.1839,C10AA01,,40.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,13.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25705,28127,Simvastatin 40mg tablets (IVAX Pharmaceuticals UK Ltd),Simvastatin 40mg tablets (IVAX Pharmaceuticals UK Ltd) 28 tablet2 x 14 tablets,,INUK.1839,C10AA01,,40.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,t,f,,28126.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25706,28128,Simvastatin 10mg tablets (Kent Pharma (UK) Ltd),Simvastatin 10mg tablets (Kent Pharma (UK) Ltd),,INUK.1839,C10AA01,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,7.0,0.0,,UK,IN,D ,137262,2018-10-02,2021-07-10,V
25707,28129,Simvastatin 10mg tablets (Kent Pharma (UK) Ltd),Simvastatin 10mg tablets (Kent Pharma (UK) Ltd) 28 tablet,,INUK.1839,C10AA01,,10.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,t,f,,28128.0,0.0,,UK,IN,D ,137262,2018-10-02,2021-07-10,V
25708,28130,Simvastatin 20mg tablets (Kent Pharma (UK) Ltd),Simvastatin 20mg tablets (Kent Pharma (UK) Ltd),,INUK.1839,C10AA01,,20.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,10.0,0.0,,UK,IN,D ,137262,2018-10-02,2021-07-10,V
25709,28131,Simvastatin 20mg tablets (Kent Pharma (UK) Ltd),Simvastatin 20mg tablets (Kent Pharma (UK) Ltd) 28 tablet2 x 14 tablets,,INUK.1839,C10AA01,,20.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,t,f,,28130.0,0.0,,UK,IN,D ,137262,2018-10-02,2021-07-10,V
25710,28132,Simvastatin 40mg tablets (Kent Pharma (UK) Ltd),Simvastatin 40mg tablets (Kent Pharma (UK) Ltd),,INUK.1839,C10AA01,,40.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,13.0,0.0,,UK,IN,D ,137262,2018-10-02,2021-07-10,V
25711,28133,Simvastatin 40mg tablets (Kent Pharma (UK) Ltd),Simvastatin 40mg tablets (Kent Pharma (UK) Ltd) 28 tablet,,INUK.1839,C10AA01,,40.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,t,f,,28132.0,0.0,,UK,IN,D ,137262,2018-10-02,2021-07-10,V
25715,28137,Simvastatin 10mg tablets (Sterwin Medicines),Simvastatin 10mg tablets (Sterwin Medicines),,INUK.1839,C10AA01,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,7.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25716,28138,Simvastatin 10mg tablets (Sterwin Medicines),Simvastatin 10mg tablets (Sterwin Medicines) 28 tablet2 x 14 tablets,,INUK.1839,C10AA01,,10.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,t,f,,28137.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25717,28139,Simvastatin 20mg tablets (Sterwin Medicines),Simvastatin 20mg tablets (Sterwin Medicines),,INUK.1839,C10AA01,,20.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,10.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25718,28140,Simvastatin 20mg tablets (Sterwin Medicines),Simvastatin 20mg tablets (Sterwin Medicines) 28 tablet2 x 14 tablets,,INUK.1839,C10AA01,,20.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,t,f,,28139.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25719,28141,Simvastatin 40mg tablets (Sterwin Medicines),Simvastatin 40mg tablets (Sterwin Medicines),,INUK.1839,C10AA01,,40.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,13.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25720,28142,Simvastatin 40mg tablets (Sterwin Medicines),Simvastatin 40mg tablets (Sterwin Medicines) 28 tablet4 x 7 tablets,,INUK.1839,C10AA01,,40.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,t,f,,28141.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25829,28257,Simvastatin 10mg tablets (Wockhardt UK Ltd),Simvastatin 10mg tablets (Wockhardt UK Ltd),,INUK.1839,C10AA01,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,7.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25830,28258,Simvastatin 10mg tablets (Wockhardt UK Ltd),Simvastatin 10mg tablets (Wockhardt UK Ltd) 28 tablet,,INUK.1839,C10AA01,,10.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,t,f,,28257.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25831,28259,Simvastatin 20mg tablets (Wockhardt UK Ltd),Simvastatin 20mg tablets (Wockhardt UK Ltd),,INUK.1839,C10AA01,,20.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,10.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25832,28260,Simvastatin 20mg tablets (Wockhardt UK Ltd),Simvastatin 20mg tablets (Wockhardt UK Ltd) 28 tablet,,INUK.1839,C10AA01,,20.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,t,f,,28259.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25833,28261,Simvastatin 40mg tablets (Wockhardt UK Ltd),Simvastatin 40mg tablets (Wockhardt UK Ltd),,INUK.1839,C10AA01,,40.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,13.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25834,28262,Simvastatin 40mg tablets (Wockhardt UK Ltd),Simvastatin 40mg tablets (Wockhardt UK Ltd) 28 tablet,,INUK.1839,C10AA01,,40.0,INUK.258684004,0.0,,0.0,,28.0,INUK.428673006,0.0,,t,f,,28261.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25919,28350,Ezetimibe 10mg tablets,Ezetimibe 10mg tablets,,INUK.2134,C10AX09,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
25920,28351,Ezetrol 10mg tablets (Organon Pharma (UK) Ltd),Ezetrol 10mg tablets (Organon Pharma (UK) Ltd),Ezetrol,INUK.2134,C10AX09,,10.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,28350.0,0.0,,UK,IN,D ,118515,2018-10-02,2021-02-10,V
