code,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name,code_attributes
14AK.00,H/O: Stroke in last year,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
14A3.00,H/O: myocardial infarct <60,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
ZV45L00,[V]Status following coronary angioplasty NOS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G677000,Occlusion and stenosis of middle cerebral artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7A54500,Rotary blade angioplasty,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G311.12,Impending infarction,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G36..00,Certain current complication follow acute myocardial infarct,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
792Bz00,Repair of coronary artery NOS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7925400,Single implantation of mammary artery into coronary artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7925.11,Creation of bypass from mammary artery to coronary artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G61X100,"Right sided intracerebral haemorrhage, unspecified",Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G640.00,Cerebral thrombosis,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G312.00,Coronary thrombosis not resulting in myocardial infarction,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
9N4X.00,DNA - Did not attend stroke clinic,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7924000,Revision of bypass for one coronary artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G307100,Acute non-ST segment elevation myocardial infarction,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G306.00,True posterior myocardial infarction,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G311.13,Unstable angina,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G33z600,New onset angina,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G611.00,Internal capsule haemorrhage,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G310.00,Postmyocardial infarction syndrome,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
Gyu3600,[X]Subsequent myocardial infarction of unspecified site,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7928.11,Percutaneous balloon coronary angioplasty,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
323Z.00,ECG: myocardial infarct NOS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G33z100,Stenocardia,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G65z.00,Transient cerebral ischaemia NOS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
322Z.00,ECG: myocardial ischaemia NOS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G68W.00,Sequelae/other + unspecified cerebrovascular diseases,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7929600,Percutaneous transluminal atherectomy of coronary artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
793G300,Percutaneous cor balloon angiop 3 more stents cor art NEC,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G381.00,Postoperative transmural myocardial infarction inferior wall,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G301z00,Anterior myocardial infarction NOS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G31..00,Other acute and subacute ischaemic heart disease,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G682.00,Sequelae of other nontraumatic intracranial haemorrhage,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G663.00,Brain stem stroke syndrome,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G641.00,Cerebral embolism,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G615.00,Bulbar haemorrhage,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7924200,Revision of bypass for three coronary arteries,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
ZLEP.00,Discharge from stroke serv,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7925011,LIMA sequential anastomosis,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7924500,Revision of implantation of thoracic artery into heart,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7926200,Single anastomosis of thoracic artery to coronary artery NEC,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7928100,Percut translum balloon angioplasty mult coronary arteries,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7923y00,Other specified prosthetic replacement of coronary artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
9N0p.00,Seen in stroke clinic,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G666.00,Pure sensory lacunar syndrome,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7921z00,Other autograft replacement of coronary artery NOS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7927400,Exploration of coronary artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G653.00,Carotid artery syndrome hemispheric,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G64z000,Brainstem infarction,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G311200,Angina at rest,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G31y200,Subendocardial ischaemia,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
Gyu6400,[X]Other cerebral infarction,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7927500,Open angioplasty of coronary artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7922z00,Allograft replacement of coronary artery NOS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
8HTQ.00,Referral to stroke clinic,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G677300,Occlusion and stenosis of cerebellar arteries,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G30..16,Thrombosis - coronary,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7923z00,Prosthetic replacement of coronary artery NOS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G630.00,Basilar artery occlusion,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G65..00,Transient cerebral ischaemia,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G31y300,Transient myocardial ischaemia,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
323..00,ECG: myocardial infarction,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7920100,Saphenous vein graft replacement of two coronary arteries,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G651.00,Vertebral artery syndrome,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
14AB.00,H/O: TIA,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G64..11,CVA - cerebral artery occlusion,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7929400,Insertion of coronary artery stent,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
793G100,Perc tran ball angio ins 3 or more drug elut stents cor art,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G65z100,Intermittent cerebral ischaemia,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G308.00,Inferior myocardial infarction NOS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7924300,Revision of bypass for four or more coronary arteries,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
792..11,Coronary artery bypass graft operations,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G353.00,Subsequent myocardial infarction of other sites,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
Gyu6600,[X]Occlusion and stenosis of other cerebral arteries,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G33z700,Stable angina,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G501.00,Post infarction pericarditis,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
ZV45K00,[V]Presence of coronary artery bypass graft,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7922y00,Other specified allograft replacement of coronary artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G38z.00,"Postoperative myocardial infarction, unspecified",Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G34y.00,Other specified chronic ischaemic heart disease,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G660.00,Middle cerebral artery syndrome,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G677200,Occlusion and stenosis of posterior cerebral artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7928200,Percut translum balloon angioplasty bypass graft coronary a,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G307000,Acute non-Q wave infarction,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7926z00,Connection of other thoracic artery to coronary artery NOS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G63y100,Cerebral infarction due to embolism of precerebral arteries,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7921300,Autograft replacement of four of more coronary arteries NEC,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
3232,ECG: old myocardial infarction,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7922,Allograft replacement of coronary artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7923300,Prosthetic replacement of four or more coronary arteries,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
Gyu3500,[X]Subsequent myocardial infarction of other sites,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G64z111,Lateral medullary syndrome,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
792B.00,Repair of coronary artery NEC,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
14A7.11,H/O: CVA,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
