,code,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name,code_attributes
53,INUK.F250300,Epileptic seizures - akinetic ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
54,INUK.F254500,Complex partial epileptic seizure,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
55,INUK.F255600,Simple partial epileptic seizure ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
56,INUK.F255012,Motor epilepsy ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
57,INUK.F251200,Epileptic seizures - clonic ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
58,INUK.F259.11,Ohtahara syndrome,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
59,INUK.Eu06013,[X]Limbic epilepsy personality,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
60,INUK.ZS82.11,Landau-Kleffner syndrome ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
61,INUK.F25E.00       ,Stress-induced epilepsy ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
62,INUK.1O30.00,Epilepsy confirmed ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
63,INUK.F251300,Epileptic seizures - myoclonic ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
64,INUK.F251y00       ,Other specified generalised convulsive epilepsy ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
65,INUK.Fyu5900,"[X]Status epilepticus, unspecified",Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
66,INUK.2824,O/E - focal (Jacksonian) fit,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
67,INUK.2824.11,O/E - Jacksonian fit ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
68,INUK.F251500,Tonic-clonic epilepsy ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
69,INUK.F254000,Temporal lobe epilepsy ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
70,INUK.Eu05212,[X]Schizophrenia-like psychosis in epilepsy,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
71,INUK.2823,O/E - petit mal fit ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
72,INUK.F25y200, Locl-rlt(foc)(part)idiop epilep&epilptic syn seiz locl onset,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
73,INUK.F251600,Grand mal seizure,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
74,INUK.F251400,Epileptic seizures - tonic ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
75,INUK.F255311,Partial epilepsy with autonomic symptoms ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
76,INUK.F251100       ,Neonatal myoclonic epilepsy ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
77,INUK.SC20000,Traumatic epilepsy ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
78,INUK.F254200    ,Psychosensory epilepsy ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
79,INUK.F255400       ,Visual reflex epilepsy ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
80,INUK.F255y00       ,Partial epilepsy without impairment of consciousness OS,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
81,INUK.F255.00    ,Partial epilepsy without impairment of consciousness ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
82,INUK.F250.00,Generalised nonconvulsive epilepsy ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
83,INUK.F25A.00       ,Juvenile myoclonic epilepsy ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
84,INUK.ZS82.00, Acquired epileptic aphasia,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
85,INUK.2825,O/E - psychomotor fit,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
86,INUK.F250z00       ,Generalised nonconvulsive epilepsy NOS ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
87,INUK.F25.z.11,Fit (in known epileptic) NOS,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
88,INUK.F250011,Epileptic absences ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
89,INUK.F254300       , Limbic system epilepsy ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
90,INUK.F25y100,Gelastic epilepsy ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
91,INUK.F251z00  ,Generalised convulsive epilepsy NOS ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
92,INUK.F252.00,Petit mal status,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
93,INUK.F25G.00,Severe myoclonic epilepsy in infancy,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
94,INUK.Eu05y11,[X]Epileptic psychosis NOS,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
95,INUK.F250400,Juvenile absence epilepsy ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
96,INUK.F254.00     ,Partial epilepsy with impairment of consciousness ,Read codes v2,C1826,4790,Epilepsy - Primary Care,PH467,934,Epilepsy,"[{""Entity type"": ""res55: epilepsy"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
