,code,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name,code_attributes
23,INUK.J4z5.00,Exacerbation of non-infective colitis,Read codes v2,C2001,5140,Inflammatory Bowel Disease - Primary Care,PH596,1192,Inflammatory Bowel Disease,"[{""Entity type"": ""res34: inflammatory_bowel_disease"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
24,INUK.J41..12,Ulcerative colitis and/or proctitis,Read codes v2,C2001,5140,Inflammatory Bowel Disease - Primary Care,PH596,1192,Inflammatory Bowel Disease,"[{""Entity type"": ""res34: inflammatory_bowel_disease"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
25,INUK.J401z00,Crohn's disease of the large bowel NOS,Read codes v2,C2001,5140,Inflammatory Bowel Disease - Primary Care,PH596,1192,Inflammatory Bowel Disease,"[{""Entity type"": ""res34: inflammatory_bowel_disease"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
26,INUK.J4z6.00,Indeterminate colitis,Read codes v2,C2001,5140,Inflammatory Bowel Disease - Primary Care,PH596,1192,Inflammatory Bowel Disease,"[{""Entity type"": ""res34: inflammatory_bowel_disease"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
27,INUK.J410200,Ulcerative rectosigmoiditis,Read codes v2,C2001,5140,Inflammatory Bowel Disease - Primary Care,PH596,1192,Inflammatory Bowel Disease,"[{""Entity type"": ""res34: inflammatory_bowel_disease"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
28,INUK.J400300,Crohn's disease of the ileum unspecified,Read codes v2,C2001,5140,Inflammatory Bowel Disease - Primary Care,PH596,1192,Inflammatory Bowel Disease,"[{""Entity type"": ""res34: inflammatory_bowel_disease"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
29,INUK.J410z00,Ulcerative proctocolitis NOS,Read codes v2,C2001,5140,Inflammatory Bowel Disease - Primary Care,PH596,1192,Inflammatory Bowel Disease,"[{""Entity type"": ""res34: inflammatory_bowel_disease"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
30,INUK.J40z.11,Crohn's disease NOS,Read codes v2,C2001,5140,Inflammatory Bowel Disease - Primary Care,PH596,1192,Inflammatory Bowel Disease,"[{""Entity type"": ""res34: inflammatory_bowel_disease"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
31,INUK.J400z00,Crohn's disease of the small bowel NOS,Read codes v2,C2001,5140,Inflammatory Bowel Disease - Primary Care,PH596,1192,Inflammatory Bowel Disease,"[{""Entity type"": ""res34: inflammatory_bowel_disease"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
32,INUK.J410000,Ulcerative ileocolitis,Read codes v2,C2001,5140,Inflammatory Bowel Disease - Primary Care,PH596,1192,Inflammatory Bowel Disease,"[{""Entity type"": ""res34: inflammatory_bowel_disease"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
33,INUK.J438.00,Left sided colitis,Read codes v2,C2001,5140,Inflammatory Bowel Disease - Primary Care,PH596,1192,Inflammatory Bowel Disease,"[{""Entity type"": ""res34: inflammatory_bowel_disease"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
34,INUK.J400400,Crohn's disease of the ileum NOS,Read codes v2,C2001,5140,Inflammatory Bowel Disease - Primary Care,PH596,1192,Inflammatory Bowel Disease,"[{""Entity type"": ""res34: inflammatory_bowel_disease"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
35,INUK.J4z2.00,Non-infective ileitis NOS,Read codes v2,C2001,5140,Inflammatory Bowel Disease - Primary Care,PH596,1192,Inflammatory Bowel Disease,"[{""Entity type"": ""res34: inflammatory_bowel_disease"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
36,INUK.J413.00,Ulcerative pancolitis,Read codes v2,C2001,5140,Inflammatory Bowel Disease - Primary Care,PH596,1192,Inflammatory Bowel Disease,"[{""Entity type"": ""res34: inflammatory_bowel_disease"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
