,product_id,short_name,long_name,brand_name,product_molecule_code,product_atc_code,product_ephmra_code,dosage_1,product_dosage_unit_code_1,dosage_2,product_dosage_unit_code_2,dosage_3,product_dosage_unit_code_3,dose_1,product_dose_unit_code_1,dose_2,product_dose_unit_code_2,is_generic,is_dci,substitute_product_id,parent_product_id,dose,product_dose_unit_code,country_code,platform_code,data_source_code,job_id,created_date,updated_date,status_code
226868,233825,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd),Trulicity 1.5mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd) 4 pre-filled disposable injection,Trulicity,INUK.3059,A10BJ05,,3.0,INUK.258684004,0.0,,0.0,,4.0,INUK.3318611000001103,0.0,,f,f,,233824.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
227412,236824,Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices (Colorama Pharmaceuticals Ltd),Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices (Colorama Pharmaceuticals Ltd),,INUK.2624,A10BJ02,,6.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,122662.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
227644,236825,Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices (Colorama Pharmaceuticals Ltd),Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices (Colorama Pharmaceuticals Ltd) 2 pre-filled disposable injection,,INUK.2624,A10BJ02,,6.0,INUK.258684004,0.0,,0.0,,2.0,INUK.3318611000001103,0.0,,t,f,,236824.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
227897,236826,Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices (Colorama Pharmaceuticals Ltd),Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices (Colorama Pharmaceuticals Ltd) 3 pre-filled disposable injection,,INUK.2624,A10BJ02,,6.0,INUK.258684004,0.0,,0.0,,3.0,INUK.3318611000001103,0.0,,t,f,,236824.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
228753,236886,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Waymade Healthcare Plc),Victoza 6mg/ml solution for injection 3ml pre-filled pens (Waymade Healthcare Plc) 2 pre-filled disposable injection,Victoza,INUK.2624,A10BJ02,,6.0,INUK.258684004,0.0,,0.0,,2.0,INUK.3318611000001103,0.0,,f,f,,232220.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
238109,245020,Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices (J M McGill Ltd),Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices (J M McGill Ltd),,INUK.2624,A10BJ02,,6.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,122662.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
238110,245021,Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices (J M McGill Ltd),Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices (J M McGill Ltd) 2 pre-filled disposable injection,,INUK.2624,A10BJ02,,6.0,INUK.258684004,0.0,,0.0,,2.0,INUK.3318611000001103,0.0,,t,f,,245020.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
239372,246324,Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices (Niche Pharma Ltd),Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices (Niche Pharma Ltd),,INUK.2624,A10BJ02,,6.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,122662.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
239373,246325,Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices (Niche Pharma Ltd),Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices (Niche Pharma Ltd) 2 pre-filled disposable injection,,INUK.2624,A10BJ02,,6.0,INUK.258684004,0.0,,0.0,,2.0,INUK.3318611000001103,0.0,,t,f,,246324.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
240315,247353,Bydureon 2mg powder and solvent for prolonged-release suspension for injection vials (Lexon (UK) Ltd),Bydureon 2mg powder and solvent for prolonged-release suspension for injection vials (Lexon (UK) Ltd),Bydureon,INUK.2258,A10BJ01,,2.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,152916.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
240316,247354,Bydureon 2mg powder and solvent for prolonged-release suspension for injection vials (Lexon (UK) Ltd),Bydureon 2mg powder and solvent for prolonged-release suspension for injection vials (Lexon (UK) Ltd) 4 vial,Bydureon,INUK.2258,A10BJ01,,2.0,INUK.258684004,0.0,,0.0,,4.0,INUK.415818006,0.0,,f,f,,247353.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
248871,255983,Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices (DE Pharmaceuticals),Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices (DE Pharmaceuticals),,INUK.2624,A10BJ02,,6.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,t,f,,122662.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
248872,255984,Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices (DE Pharmaceuticals),Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices (DE Pharmaceuticals) 2 pre-filled disposable injection,,INUK.2624,A10BJ02,,6.0,INUK.258684004,0.0,,0.0,,2.0,INUK.3318611000001103,0.0,,t,f,,255983.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
248873,255985,Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices (DE Pharmaceuticals),Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices (DE Pharmaceuticals) 3 pre-filled disposable injection,,INUK.2624,A10BJ02,,6.0,INUK.258684004,0.0,,0.0,,3.0,INUK.3318611000001103,0.0,,t,f,,255983.0,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
249533,256670,Albiglutide 30mg powder and solvent for solution for injection pre-filled disposable devices,Albiglutide 30mg powder and solvent for solution for injection pre-filled disposable devices,,INUK.2965,A10BJ04,,30.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
249536,256673,Albiglutide 50mg powder and solvent for solution for injection pre-filled disposable devices,Albiglutide 50mg powder and solvent for solution for injection pre-filled disposable devices,,INUK.2965,A10BJ04,,50.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
283496,291908,Teduglutide 1.25mg powder and solvent for solution for injection vials,Teduglutide 1.25mg powder and solvent for solution for injection vials,,INUK.3709,A16AX08,,1.2,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2018-10-02,2020-05-04,V
322230,331296,Semaglutide 0.25mg/0.19ml solution for injection 1.5ml pre-filled disposable device,Semaglutide 0.25mg/0.19ml solution for injection 1.5ml pre-filled disposable device,,INUK.3833,A10BJ06,,1.3,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2019-01-11,2020-05-04,V
322231,331297,Ozempic 0.25mg/0.19ml solution for injection 1.5ml pre-filled pens (Novo Nordisk Ltd),Ozempic 0.25mg/0.19ml solution for injection 1.5ml pre-filled pens (Novo Nordisk Ltd),Ozempic,INUK.3833,A10BJ06,,1.3,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,331296.0,0.0,,UK,IN,D ,66431,2019-01-11,2020-05-04,V
322232,331298,Ozempic 0.25mg/0.19ml solution for injection 1.5ml pre-filled pens (Novo Nordisk Ltd),Ozempic 0.25mg/0.19ml solution for injection 1.5ml pre-filled pens (Novo Nordisk Ltd) 1 pre-filled disposable injection,Ozempic,INUK.3833,A10BJ06,,1.3,INUK.258684004,0.0,,0.0,,1.0,INUK.3318611000001103,0.0,,f,f,,331297.0,0.0,,UK,IN,D ,66431,2019-01-11,2020-05-04,V
322233,331299,Semaglutide 0.5mg/0.37ml solution for injection 1.5ml pre-filled disposable device,Semaglutide 0.5mg/0.37ml solution for injection 1.5ml pre-filled disposable device,,INUK.3833,A10BJ06,,1.3,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2019-01-11,2020-05-04,V
322234,331300,Ozempic 0.5mg/0.37ml solution for injection 1.5ml pre-filled pens (Novo Nordisk Ltd),Ozempic 0.5mg/0.37ml solution for injection 1.5ml pre-filled pens (Novo Nordisk Ltd),Ozempic,INUK.3833,A10BJ06,,1.3,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,331299.0,0.0,,UK,IN,D ,66431,2019-01-11,2020-05-04,V
322235,331301,Ozempic 0.5mg/0.37ml solution for injection 1.5ml pre-filled pens (Novo Nordisk Ltd),Ozempic 0.5mg/0.37ml solution for injection 1.5ml pre-filled pens (Novo Nordisk Ltd) 1 pre-filled disposable injection,Ozempic,INUK.3833,A10BJ06,,1.3,INUK.258684004,0.0,,0.0,,1.0,INUK.3318611000001103,0.0,,f,f,,331300.0,0.0,,UK,IN,D ,66431,2019-01-11,2020-05-04,V
322236,331302,Semaglutide 1mg/0.74ml solution for injection 3ml pre-filled disposable device,Semaglutide 1mg/0.74ml solution for injection 3ml pre-filled disposable device,,INUK.3833,A10BJ06,,1.3,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2019-01-11,2020-05-04,V
322237,331303,Ozempic 1mg/0.74ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),Ozempic 1mg/0.74ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),Ozempic,INUK.3833,A10BJ06,,1.3,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,331302.0,0.0,,UK,IN,D ,66431,2019-01-11,2020-05-04,V
322238,331304,Ozempic 1mg/0.74ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),Ozempic 1mg/0.74ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd) 1 pre-filled disposable injection,Ozempic,INUK.3833,A10BJ06,,1.3,INUK.258684004,0.0,,0.0,,1.0,INUK.3318611000001103,0.0,,f,f,,331303.0,0.0,,UK,IN,D ,66431,2019-01-11,2020-05-04,V
326432,335508,Insulin glargine 100units/ml / Lixisenatide 50micrograms/ml solution for injection 3ml pre-filled disposable devices,Insulin glargine 100units/ml / Lixisenatide 50micrograms/ml solution for injection 3ml pre-filled disposable devices,,INUK.3838,A10AE54,,100.0,INUK.767525000,50.0,INUK.258685003,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,78895,2019-03-07,2020-07-10,V
326433,335509,Suliqua 100units/ml / 50micrograms/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi),Suliqua 100units/ml / 50micrograms/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi),Suliqua,INUK.3838,A10AE54,,100.0,INUK.767525000,50.0,INUK.258685003,0.0,,0.0,,0.0,,f,f,,335508.0,0.0,,UK,IN,D ,78895,2019-03-07,2020-07-10,V
326434,335510,Suliqua 100units/ml / 50micrograms/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi),Suliqua 100units/ml / 50micrograms/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi) 3 pre-filled disposable injection,Suliqua,INUK.3838,A10AE54,,100.0,INUK.767525000,50.0,INUK.258685003,0.0,,3.0,INUK.3318611000001103,0.0,,f,f,,335509.0,0.0,,UK,IN,D ,78895,2019-03-07,2020-07-10,V
326449,335526,Insulin glargine 100units/ml / Lixisenatide 33micrograms/ml solution for injection 3ml pre-filled disposable devices,Insulin glargine 100units/ml / Lixisenatide 33micrograms/ml solution for injection 3ml pre-filled disposable devices,,INUK.3838,A10AE54,,100.0,INUK.767525000,33.0,INUK.258685003,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,78895,2019-03-07,2020-07-10,V
326450,335527,Suliqua 100units/ml / 33micrograms/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi),Suliqua 100units/ml / 33micrograms/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi),Suliqua,INUK.3838,A10AE54,,100.0,INUK.767525000,33.0,INUK.258685003,0.0,,0.0,,0.0,,f,f,,335526.0,0.0,,UK,IN,D ,78895,2019-03-07,2020-07-10,V
326451,335528,Suliqua 100units/ml / 33micrograms/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi),Suliqua 100units/ml / 33micrograms/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi) 3 pre-filled disposable injection,Suliqua,INUK.3838,A10AE54,,100.0,INUK.767525000,33.0,INUK.258685003,0.0,,3.0,INUK.3318611000001103,0.0,,f,f,,335527.0,0.0,,UK,IN,D ,78895,2019-03-07,2020-07-10,V
328744,337965,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Originalis B.V.),Victoza 6mg/ml solution for injection 3ml pre-filled pens (Originalis B.V.),Victoza,INUK.2624,A10BJ02,,6.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,122662.0,0.0,,UK,IN,D ,66431,2019-04-04,2020-05-04,V
328745,337966,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Originalis B.V.),Victoza 6mg/ml solution for injection 3ml pre-filled pens (Originalis B.V.) 3 pre-filled disposable injection,Victoza,INUK.2624,A10BJ02,,6.0,INUK.258684004,0.0,,0.0,,3.0,INUK.3318611000001103,0.0,,f,f,,337965.0,0.0,,UK,IN,D ,66431,2019-04-04,2020-05-04,V
333293,342669,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Mawdsley-Brooks & Company Ltd),Victoza 6mg/ml solution for injection 3ml pre-filled pens (Mawdsley-Brooks & Company Ltd),Victoza,INUK.2624,A10BJ02,,6.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,122662.0,0.0,,UK,IN,D ,66431,2019-09-10,2020-05-04,V
333376,342751,Bydureon 2mg powder and solvent for prolonged-release suspension for injection pre-filled pens (CST Pharma Ltd),Bydureon 2mg powder and solvent for prolonged-release suspension for injection pre-filled pens (CST Pharma Ltd),Bydureon,INUK.2258,A10BJ01,,2.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,233491.0,0.0,,UK,IN,D ,66431,2019-09-10,2020-05-04,V
333621,342996,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Pilsco Ltd),Victoza 6mg/ml solution for injection 3ml pre-filled pens (Pilsco Ltd),Victoza,INUK.2624,A10BJ02,,6.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,122662.0,0.0,,UK,IN,D ,66431,2019-10-10,2020-05-04,V
335104,344606,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Mawdsley-Brooks & Company Ltd),Victoza 6mg/ml solution for injection 3ml pre-filled pens (Mawdsley-Brooks & Company Ltd) 2 pre-filled disposable injection,Victoza,INUK.2624,A10BJ02,,6.0,INUK.258684004,0.0,,0.0,,2.0,INUK.3318611000001103,0.0,,f,f,,342669.0,0.0,,UK,IN,D ,66431,2019-12-05,2020-05-04,V
335105,344607,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Mawdsley-Brooks & Company Ltd),Victoza 6mg/ml solution for injection 3ml pre-filled pens (Mawdsley-Brooks & Company Ltd) 3 pre-filled disposable injection,Victoza,INUK.2624,A10BJ02,,6.0,INUK.258684004,0.0,,0.0,,3.0,INUK.3318611000001103,0.0,,f,f,,342669.0,0.0,,UK,IN,D ,66431,2019-12-05,2020-05-04,V
335433,344931,Bydureon 2mg powder and solvent for prolonged-release suspension for injection pre-filled pens (CST Pharma Ltd),Bydureon 2mg powder and solvent for prolonged-release suspension for injection pre-filled pens (CST Pharma Ltd) 4 pre-filled disposable injection,Bydureon,INUK.2258,A10BJ01,,2.0,INUK.258684004,0.0,,0.0,,4.0,INUK.3318611000001103,0.0,,f,f,,342751.0,0.0,,UK,IN,D ,66431,2019-12-05,2020-05-04,V
335921,345425,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Pilsco Ltd),Victoza 6mg/ml solution for injection 3ml pre-filled pens (Pilsco Ltd) 2 pre-filled disposable injection,Victoza,INUK.2624,A10BJ02,,6.0,INUK.258684004,0.0,,0.0,,2.0,INUK.3318611000001103,0.0,,f,f,,342996.0,0.0,,UK,IN,D ,66431,2019-12-05,2020-05-04,V
338295,347875,Exenatide 2mg/0.85ml prolonged-release suspension for injection pre-filled disposable devices,Exenatide 2mg/0.85ml prolonged-release suspension for injection pre-filled disposable devices,,INUK.2258,A10BJ01,,2.4,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,t,,,0.0,,UK,IN,D ,66431,2020-02-12,2020-05-04,V
338296,347876,Bydureon BCise 2mg/0.85ml prolonged-release suspension for injection pre-filled pens (AstraZeneca UK Ltd),Bydureon BCise 2mg/0.85ml prolonged-release suspension for injection pre-filled pens (AstraZeneca UK Ltd),Bydureon,INUK.2258,A10BJ01,,2.4,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,347875.0,0.0,,UK,IN,D ,66431,2020-02-12,2020-05-04,V
338297,347877,Bydureon BCise 2mg/0.85ml prolonged-release suspension for injection pre-filled pens (AstraZeneca UK Ltd),Bydureon BCise 2mg/0.85ml prolonged-release suspension for injection pre-filled pens (AstraZeneca UK Ltd) 4 pre-filled disposable injection,Bydureon,INUK.2258,A10BJ01,,2.4,INUK.258684004,0.0,,0.0,,4.0,INUK.3318611000001103,0.0,,f,f,,347876.0,0.0,,UK,IN,D ,66431,2020-02-12,2020-05-04,V
338334,347939,Ozempic 0.25mg/0.19ml solution for injection 1.5ml pre-filled pens (Pharmaram Ltd),Ozempic 0.25mg/0.19ml solution for injection 1.5ml pre-filled pens (Pharmaram Ltd),Ozempic,INUK.3833,A10BJ06,,1.3,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,331296.0,0.0,,UK,IN,D ,66431,2020-02-12,2020-05-04,V
338335,347940,Ozempic 0.25mg/0.19ml solution for injection 1.5ml pre-filled pens (Pharmaram Ltd),Ozempic 0.25mg/0.19ml solution for injection 1.5ml pre-filled pens (Pharmaram Ltd) 1 pre-filled disposable injection,Ozempic,INUK.3833,A10BJ06,,1.3,INUK.258684004,0.0,,0.0,,1.0,INUK.3318611000001103,0.0,,f,f,,347939.0,0.0,,UK,IN,D ,66431,2020-02-12,2020-05-04,V
339945,349610,Saxenda 6mg/ml solution for injection 3ml pre-filled pens (CST Pharma Ltd),Saxenda 6mg/ml solution for injection 3ml pre-filled pens (CST Pharma Ltd),Saxenda,INUK.2624,A10BJ02,,6.0,INUK.258684004,0.0,,0.0,,0.0,,0.0,,f,f,,122662.0,0.0,,UK,IN,D ,66431,2020-05-04,2020-05-04,V
339946,349611,Saxenda 6mg/ml solution for injection 3ml pre-filled pens (CST Pharma Ltd),Saxenda 6mg/ml solution for injection 3ml pre-filled pens (CST Pharma Ltd) 5 pre-filled disposable injection,Saxenda,INUK.2624,A10BJ02,,6.0,INUK.258684004,0.0,,0.0,,5.0,INUK.3318611000001103,0.0,,f,f,,349610.0,0.0,,UK,IN,D ,66431,2020-05-04,2020-05-04,V
343816,352172,Saxenda 6mg/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),Saxenda 6mg/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd) 3 pre-filled disposable injection,Saxenda,INUK.2624,A10BJ02,,6.0,INUK.258684004,0.0,,0.0,,3.0,INUK.3318611000001103,0.0,,f,f,,280934.0,0.0,,UK,IN,D ,78895,2020-07-10,2020-07-10,V
