,code,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name,code_attributes
21,INUK.2G25.00,O/E - hands - ulnar deviation,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""56232.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
22,INUK.Nyu1000,[X]Rheumatoid arthritis+involvement/other organs or systems,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""106440.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
23,INUK.7P20300,Delivery of rehabilitation for rheumatoid arthritis,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""102088.0"", ""Category"": ""History of Rheumatoid Arthritis""}]"
24,INUK.N040H00,Rheumatoid arthritis of talonavicular joint,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""70658.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
25,INUK.Nyu1200,[X]Other specified rheumatoid arthritis,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""70221.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
26,INUK.N041.00,Felty's syndrome,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""23552.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
27,INUK.N040R00,Rheumatoid nodule,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""53621.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
28,INUK.2G25.11,O/E - ulnar deviation,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""36678.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
29,INUK.N040900,Rheumatoid arthritis of PIP joint of finger,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""41941.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
30,INUK.9mM0.00,Rheumatoid arthritis monitoring invitation first letter,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""107435.0"", ""Category"": ""History of Rheumatoid Arthritis""}]"
31,INUK.N042z00,Rheumatoid arthropathy + visceral/systemic involvement NOS,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""37431.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
32,INUK.N040400,Rheumatoid arthritis of acromioclavicular joint,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""100914.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
33,INUK.N042100,Rheumatoid lung disease,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""46436.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
34,INUK.9mM..00,Rheumatoid arthritis monitoring invitation,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""107340.0"", ""Category"": ""History of Rheumatoid Arthritis""}]"
35,INUK.2G27.00,O/E-hands-rheumatoid spindling,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""33264.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
36,INUK.N040100,Other rheumatoid arthritis of spine,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""44203.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
37,INUK.F371200,Polyneuropathy in rheumatoid arthritis,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""62401.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
38,INUK.N040B00,Rheumatoid arthritis of hip,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""49067.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
39,INUK.N040S00,Rheumatoid arthritis - multiple joint,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""31054.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
40,INUK.N040G00,Rheumatoid arthritis of subtalar joint,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""73619.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
41,INUK.N005.00,Adult Still's Disease,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""23834.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
42,INUK.N040E00,Rheumatoid arthritis of tibio-fibular joint,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""107791.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
43,INUK.H570.00,Rheumatoid lung,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""9954.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
44,INUK.9mM1.00,Rheumatoid arthritis monitoring invitation second letter,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""107575.0"", ""Category"": ""History of Rheumatoid Arthritis""}]"
45,INUK.G5y8.00,Rheumatoid myocarditis,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""49787.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
46,INUK.N040A00,Rheumatoid arthritis of DIP joint of finger,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""63198.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
47,INUK.N040.00,Rheumatoid arthritis,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""844.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
48,INUK.N040700,Rheumatoid arthritis of wrist,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""48832.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
49,INUK.N040M00,Rheumatoid arthritis of IP joint of toe,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""107112.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
50,INUK.14G1.00,H/O: rheumatoid arthritis,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""6639.0"", ""Category"": ""History of Rheumatoid Arthritis""}]"
51,INUK.9mM4.00,Rheumatoid arthritis monitoring telephone invitation,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""107797.0"", ""Category"": ""History of Rheumatoid Arthritis""}]"
52,INUK.N040C00,Rheumatoid arthritis of sacro-iliac joint,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""100776.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
53,INUK.N04..00,Rheumatoid arthritis and other inflammatory polyarthropathy,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""27603.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
54,INUK.N040500,Rheumatoid arthritis of elbow,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""59738.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
55,INUK.9mM3.00,Rheumatoid arthritis monitoring verbal invitation,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""107606.0"", ""Category"": ""History of Rheumatoid Arthritis""}]"
56,INUK.N040Q00,Rheumatoid bursitis,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""18155.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
57,INUK.N040600,Rheumatoid arthritis of distal radio-ulnar joint,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""63365.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
58,INUK.Nyu1100,[X]Other seropositive rheumatoid arthritis,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""93715.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
59,INUK.N04y012,Fibrosing alveolitis associated with rheumatoid arthritis,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""28853.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
60,INUK.N040J00,Rheumatoid arthritis of other tarsal joint,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""71784.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
61,INUK.N040K00,Rheumatoid arthritis of 1st MTP joint,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""51238.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
62,INUK.N042200,Rheumatoid nodule,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""5723.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
63,INUK.N04y000,Rheumatoid lung,Read codes v2,C905,2949,Rheumatoid Arthritis - Primary care,PH80,160,Rheumatoid Arthritis,"[{""Disease"": ""Rheumatoid Arthritis"", ""Medcode"": ""31724.0"", ""Category"": ""Diagnosis of Rheumatoid Arthritis""}]"
