,code,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name,code_attributes
50,INUK.G211100,Benign hypertensive heart disease with CCF,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""52127.0"", ""Category"": ""Diagnosis of Heart failure""}]"
51,INUK.9Or2.00,Heart failure monitoring verbal invite,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""90192.0"", ""Category"": ""History of Heart failure""}]"
52,INUK.9h1..00,Exception reporting: LVD quality indicators,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""34213.0"", ""Category"": ""History of Heart failure""}]"
53,INUK.9On0.00,Left ventricular dysfunction monitoring first letter,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""60710.0"", ""Category"": ""History of Heart failure""}]"
54,INUK.8CeC.00,Preferred place of care for next exacerbation heart failure,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""105542.0"", ""Category"": ""History of Heart failure""}]"
55,INUK.662i.00,New York Heart Association classification - class IV,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""51214.0"", ""Category"": ""Diagnosis of Heart failure""}]"
56,INUK.1O1..00,Heart failure confirmed,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""9913.0"", ""Category"": ""Diagnosis of Heart failure""}]"
57,INUK.14AM.00,H/O: Heart failure in last year,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""46912.0"", ""Category"": ""History of Heart failure""}]"
58,INUK.662p.00,Heart failure 6 month review,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""83502.0"", ""Category"": ""History of Heart failure""}]"
59,INUK.G581.00,Left ventricular failure,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""884.0"", ""Category"": ""Diagnosis of Heart failure""}]"
60,INUK.G580.11,Congestive cardiac failure,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""2906.0"", ""Category"": ""Diagnosis of Heart failure""}]"
61,INUK.G580300,Compensated cardiac failure,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""11424.0"", ""Category"": ""Diagnosis of Heart failure""}]"
62,INUK.G580.00,Congestive heart failure,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""398.0"", ""Category"": ""Diagnosis of Heart failure""}]"
63,INUK.9hH0.00,Excepted heart failure quality indicators: Patient unsuitabl,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""30749.0"", ""Category"": ""History of Heart failure""}]"
64,INUK.G580.14,Biventricular failure,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""9524.0"", ""Category"": ""Diagnosis of Heart failure""}]"
65,INUK.9Or0.00,Heart failure review completed,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""19380.0"", ""Category"": ""History of Heart failure""}]"
66,INUK.662W.00,Heart failure annual review,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""30779.0"", ""Category"": ""History of Heart failure""}]"
67,INUK.8HHz.00,Referral to heart failure exercise programme,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""70619.0"", ""Category"": ""History of Heart failure""}]"
68,INUK.G58..00,Heart failure,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""2062.0"", ""Category"": ""Diagnosis of Heart failure""}]"
69,INUK.9hH1.00,Excepted heart failure quality indicators: Informed dissent,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""64062.0"", ""Category"": ""History of Heart failure""}]"
70,INUK.8HBE.00,Heart failure follow-up,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""17851.0"", ""Category"": ""History of Heart failure""}]"
71,INUK.G210100,Malignant hypertensive heart disease with CCF,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""72668.0"", ""Category"": ""Diagnosis of Heart failure""}]"
72,INUK.9Or1.00,Heart failure monitoring telephone invite,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""90193.0"", ""Category"": ""History of Heart failure""}]"
73,INUK.G580000,Acute congestive heart failure,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""23707.0"", ""Category"": ""Diagnosis of Heart failure""}]"
74,INUK.G1yz100,Rheumatic left ventricular failure,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""22262.0"", ""Category"": ""Diagnosis of Heart failure""}]"
75,INUK.8CMW800,Heart failure clinical pathway,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""106008.0"", ""Category"": ""History of Heart failure""}]"
76,INUK.ZRad.00,New York Heart Assoc classification heart failure symptoms,Read codes v2,C1206,3551,Heart failure - Primary care,PH182,364,Heart failure,"[{""Disease"": ""Heart failure"", ""Medcode"": ""26242.0"", ""Category"": ""Diagnosis of Heart failure""}]"
,INUK.9N0k.00,Seen in heart failure clinic,,,,,,,,
,INUK.67D4.00,Heart failure information given to patient,,,,,,,,
,INUK.8B31F00,Heart failure medication review ,,,,,,,,
,INUK.G585.00,Heart failure with reduced ejection fraction,,,,,,,,
,INUK.8IE1.00,Referral to heart failure exercise programme declined,,,,,,,,
