,code,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name,code_attributes
22,INUK.65QA.00,AIDS carrier,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""23763""}]"
23,INUK.A789000,HIV disease resulting in mycobacterial infection,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""37006""}]"
24,INUK.A788z00,Acquired human immunodeficiency virus infection syndrome NOS,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""36294""}]"
25,INUK.A788U00,"HIV disease result/haematological+immunologic abnorms,NEC",Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""47632""}]"
26,INUK.A788V00,HIV disease resulting in multiple diseases CE,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""287971""}]"
27,INUK.9Nt1000,Seen by community HIV (human immunodeficiency virus) nurse,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""107594""}]"
28,INUK.AyuC600,[X]HIV disease resulting in other non-Hodgkin's lymphoma,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""69767""}]"
29,INUK.AyuC.00,[X]Human immunodeficiency virus disease,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""62854""}]"
30,INUK.A789200,HIV disease resulting in candidiasis,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""23951""}]"
31,INUK.66j..00,Human immunodeficiency virus monitoring,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""98966""}]"
32,INUK.8Hle.00,Referral to community HIV nurse specialist,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""108631""}]"
33,INUK.A789300,HIV disease resulting in Pneumocystis carinii pneumonia,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""27641""}]"
34,INUK.A789511,HIV disease resulting in Kaposi sarcoma,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""108054""}]"
35,INUK.4J3F.00,Human immunodeficiency virus viral load by log rank,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""96902""}]"
36,INUK.AyuC200,[X]HIV disease resulting in other mycoses,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""224101""}]"
37,INUK.AyuCA00,[X]HIV disease resulting in multiple diseases CE,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""224102""}]"
38,INUK.A789100,HIV disease resulting in cytomegaloviral disease,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""66368""}]"
39,INUK.A788400,Human immunodeficiency virus with neurological disease,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""53636""}]"
40,INUK.AyuC700,"[X]HIV dis reslt/oth mal neopl/lymph,h'matopoetc? tissu",Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""215065""}]"
41,INUK.A789311,HIV disease resulting in Pneumocystis jirovecii pneumonia,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""104717""}]"
42,INUK.799MD,AIDS,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""302909""}]"
43,INUK.AyuC800,[X]HIV disease resulting in other malignant neoplasms,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""242267""}]"
44,INUK.A788200,HIV infection with persistent generalised lymphadenopathy,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""69766""}]"
45,INUK.A789A00,HIV disease resulting in wasting syndrome,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""8281""}]"
46,INUK.AyuCB00,"[X]HIV disease result/haematological+immunologic abnorms,NEC",Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""96751""}]"
47,INUK.A788300,Human immunodeficiency virus with constitutional disease,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""70869""}]"
48,INUK.43WK.00,Human immunodeficiency virus antibody level,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""14328""}]"
49,INUK.AyuC400,[X]HIV disease resulting/other infectious+parasitic diseases,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""104134""}]"
50,INUK.43C3.11,HIV positive,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""2835""}]"
51,INUK.AyuC000,[X]HIV disease resulting in other bacterial infections,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""242266""}]"
52,INUK.43w3.00,Human immunodeficiency virus RNA/DNA ratio,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""93642""}]"
53,INUK.A788100,Asymptomatic human immunodeficiency virus infection,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""58859""}]"
54,INUK.A788X00,HIV disease resulting/unspcf infectious+parasitic disease,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""71450""}]"
55,INUK.A789500,HIV disease resulting in Kaposi's sarcoma,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""27853""}]"
56,INUK.4J34.00,HIV viral load,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""27053""}]"
57,INUK.AyuC300,[X]HIV disease resulting in multiple infections,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""102117""}]"
58,INUK.A788600,Human immunodeficiency virus with secondary cancers,Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""101836""}]"
59,INUK.R109.00,[D]Laboratory evidence of human immunodeficiency virus [HIV],Read codes v2,C3349,10235,HIV AIDS Read codes - Elixhauser,PH1081,2365,HIV AIDS - Elixhauser primary care,"[{""Medcode"": ""44288""}]"
